severity,kind,curated_id,project_name,detail
medium,missing_planning,BDS-CURATED-0205,khi thực hiện kcn phải san lấp thêm ở mức bao nhiêu nên cũng chưa ước tính chi phí san lấp cho dự án này,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0205,khi thực hiện kcn phải san lấp thêm ở mức bao nhiêu nên cũng chưa ước tính chi phí san lấp cho dự án này,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0205,khi thực hiện kcn phải san lấp thêm ở mức bao nhiêu nên cũng chưa ước tính chi phí san lấp cho dự án này,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0449,khu vực phía Bắc theo chỉ đạo của Anh Tâm,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0449,khu vực phía Bắc theo chỉ đạo của Anh Tâm,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0449,khu vực phía Bắc theo chỉ đạo của Anh Tâm,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0449,khu vực phía Bắc theo chỉ đạo của Anh Tâm,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0246,khu đô thị dọc theo Me,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0246,khu đô thị dọc theo Me,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0246,khu đô thị dọc theo Me,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0246,khu đô thị dọc theo Me,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0416,khác Team cũng có đánh giá lại theo giá thị trường,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0416,khác Team cũng có đánh giá lại theo giá thị trường,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0416,khác Team cũng có đánh giá lại theo giá thị trường,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0416,khác Team cũng có đánh giá lại theo giá thị trường,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0450,khác với tỷ lệ,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0450,khác với tỷ lệ,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0450,khác với tỷ lệ,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0450,khác với tỷ lệ,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0206,khác đang mở bán trên thị trường,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0206,khác đang mở bán trên thị trường,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0206,khác đang mở bán trên thị trường,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0206,khác đang mở bán trên thị trường,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0370,khác đang triển khai như Stown,Thiếu diện tích chính
medium,missing_main_area,BDS-CURATED-0417,khách sạn Dự án Holiday,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0417,khách sạn Dự án Holiday,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0417,khách sạn Dự án Holiday,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0091,khách sạn cạnh TMS với giá chào là 650tr/m2 tại 290 Võ Nguyên Giáp,Thiếu diện tích chính
medium,missing_main_area,BDS-CURATED-0341,khách sạn Đông Á Premier tại Phường Lộc Thọ,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0207,khách sạn Đông Á Premier tại số 186/14 Hùng Vương,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0207,khách sạn Đông Á Premier tại số 186/14 Hùng Vương,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0207,khách sạn Đông Á Premier tại số 186/14 Hùng Vương,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0208,không khả thi với bất kỳ giá mua nào Begin quote,Thiếu diện tích chính
medium,missing_main_area,BDS-CURATED-0480,không với những hạn chế ở trên,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0480,không với những hạn chế ở trên,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0480,không với những hạn chế ở trên,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0480,không với những hạn chế ở trên,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0118,không đạt hiệu quả tài,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0118,không đạt hiệu quả tài,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0118,không đạt hiệu quả tài,Thiếu pháp lý
medium,missing_planning,BDS-CURATED-0092,không đạt hiệu quả tài chính,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0092,không đạt hiệu quả tài chính,Thiếu pháp lý
medium,missing_main_area,BDS-CURATED-0093,không đạt hiệu quả tài chính với giá chào chuyển nhượng là 280 tỷ đồng (chưa bao gồm tiền CMĐSDĐ) - Để dự án đ,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0093,không đạt hiệu quả tài chính với giá chào chuyển nhượng là 280 tỷ đồng (chưa bao gồm tiền CMĐSDĐ) - Để dự án đ,Thiếu quy hoạch
medium,missing_main_area,BDS-CURATED-0134,không đạt hiệu quả ạ Begin quote,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0134,không đạt hiệu quả ạ Begin quote,Thiếu quy hoạch
medium,missing_main_area,BDS-CURATED-0094,không đạt được hiệu quả với NPV,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0094,không đạt được hiệu quả với NPV,Thiếu quy hoạch
medium,missing_main_area,BDS-CURATED-0418,k… Gửi lại độ nhạy,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0418,k… Gửi lại độ nhạy,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0418,k… Gửi lại độ nhạy,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0067,là 30,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0209,là 300 tỷ - Độ nhạy Lợi nhuận trước thuế / Tổng mức đầu tư của dự án với 2 biến số,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0385,là KCN,Thiếu diện tích chính
medium,missing_financial,BDS-CURATED-0385,là KCN,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0155,là tính khả thi của công tác giải phóng mặt bằng khi diện tích nhà dân nằm xen cài nhiều trong ranh đất dự án,Thiếu diện tích chính
medium,missing_financial,BDS-CURATED-0155,là tính khả thi của công tác giải phóng mặt bằng khi diện tích nhà dân nằm xen cài nhiều trong ranh đất dự án,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0172,làm KCN tại huyện Nghĩa Hưng Khảo sát vị trí hiện trạng,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0172,làm KCN tại huyện Nghĩa Hưng Khảo sát vị trí hiện trạng,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0172,làm KCN tại huyện Nghĩa Hưng Khảo sát vị trí hiện trạng,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0172,làm KCN tại huyện Nghĩa Hưng Khảo sát vị trí hiện trạng,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0451,lớn thì gần như sẽ phải đấu t,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0451,lớn thì gần như sẽ phải đấu t,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0451,lớn thì gần như sẽ phải đấu t,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0451,lớn thì gần như sẽ phải đấu t,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0419,lớn thì gần như sẽ phải đấu thầu,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0419,lớn thì gần như sẽ phải đấu thầu,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0419,lớn thì gần như sẽ phải đấu thầu,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0419,lớn thì gần như sẽ phải đấu thầu,Thiếu dữ liệu tài chính
medium,missing_planning,BDS-CURATED-0247,lớn và có quy mô tương tự dự án Nghiên cứu (Dự án – Hùng Thắng 1,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0247,lớn và có quy mô tương tự dự án Nghiên cứu (Dự án – Hùng Thắng 1,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0247,lớn và có quy mô tương tự dự án Nghiên cứu (Dự án – Hùng Thắng 1,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0248,lớn xảy ra sai phạm nghiêm trọng trong quản lý đất đai của tỉnh Đồng Nai,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0248,lớn xảy ra sai phạm nghiêm trọng trong quản lý đất đai của tỉnh Đồng Nai,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0248,lớn xảy ra sai phạm nghiêm trọng trong quản lý đất đai của tỉnh Đồng Nai,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0248,lớn xảy ra sai phạm nghiêm trọng trong quản lý đất đai của tỉnh Đồng Nai,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0210,mình khảo sát ở kcn Vĩnh Phúc khi bay flycam thì thấy hiện trạng là đất lúa xen kẽ nhiều nhà dân và có các đồi,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0210,mình khảo sát ở kcn Vĩnh Phúc khi bay flycam thì thấy hiện trạng là đất lúa xen kẽ nhiều nhà dân và có các đồi,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0210,mình khảo sát ở kcn Vĩnh Phúc khi bay flycam thì thấy hiện trạng là đất lúa xen kẽ nhiều nhà dân và có các đồi,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0210,mình khảo sát ở kcn Vĩnh Phúc khi bay flycam thì thấy hiện trạng là đất lúa xen kẽ nhiều nhà dân và có các đồi,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0290,mình là đường ven biển rồi lên Cao Tốc ra Cảng Hải Phòng Anh vẽ cho em đường bộ và đường sông đi ra,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0290,mình là đường ven biển rồi lên Cao Tốc ra Cảng Hải Phòng Anh vẽ cho em đường bộ và đường sông đi ra,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0290,mình là đường ven biển rồi lên Cao Tốc ra Cảng Hải Phòng Anh vẽ cho em đường bộ và đường sông đi ra,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0290,mình là đường ven biển rồi lên Cao Tốc ra Cảng Hải Phòng Anh vẽ cho em đường bộ và đường sông đi ra,Thiếu dữ liệu tài chính
medium,missing_planning,BDS-CURATED-0173,mình lên gia tăng hiệu quả đầu tư vì không tốn thêm bộ máy vận hành,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0173,mình lên gia tăng hiệu quả đầu tư vì không tốn thêm bộ máy vận hành,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0173,mình lên gia tăng hiệu quả đầu tư vì không tốn thêm bộ máy vận hành,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0452,một lần,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0452,một lần,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0452,một lần,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0452,một lần,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0420,mở bán mới/dự kiến ở thị trường HCM,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0420,mở bán mới/dự kiến ở thị trường HCM,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0420,mở bán mới/dự kiến ở thị trường HCM,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0420,mở bán mới/dự kiến ở thị trường HCM,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0249,nghỉ dưỡng nghìn tỷ bà Trương Mỹ Lan từng thâu tóm Ngân hàng TMCP Công Thương Việt Nam - Chi nhánh Thủ Thiêm (,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0249,nghỉ dưỡng nghìn tỷ bà Trương Mỹ Lan từng thâu tóm Ngân hàng TMCP Công Thương Việt Nam - Chi nhánh Thủ Thiêm (,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0249,nghỉ dưỡng nghìn tỷ bà Trương Mỹ Lan từng thâu tóm Ngân hàng TMCP Công Thương Việt Nam - Chi nhánh Thủ Thiêm (,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0481,nha em,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0481,nha em,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0481,nha em,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0481,nha em,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0453,nhiều và phân mảng,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0453,nhiều và phân mảng,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0453,nhiều và phân mảng,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0453,nhiều và phân mảng,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0120,nhà ở khi chuyển mục đích sang đất ở theo Luật Đất đai sẽ phải thực hiện đấu giá đối với hiện trạng các khu đấ,Thiếu dữ liệu tài chính
medium,missing_planning,BDS-CURATED-0031,nhà ở lực lượng vũ trang nhân dân Quận 12,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0031,nhà ở lực lượng vũ trang nhân dân Quận 12,Thiếu pháp lý
medium,missing_main_area,BDS-CURATED-0211,nhà ở thương mại thông qua thỏa thuận về nhận quyền sử dụng đất hoặc đang có quyền sử dụng đất để thể chế hóa,Thiếu diện tích chính
medium,missing_financial,BDS-CURATED-0211,nhà ở thương mại thông qua thỏa thuận về nhận quyền sử dụng đất hoặc đang có quyền sử dụng đất để thể chế hóa,Thiếu dữ liệu tài chính
medium,missing_legal,BDS-CURATED-0135,nhà ở xã hội UBND Đồng Nai mời quan tâm đấu thầu,Thiếu pháp lý
medium,missing_main_area,BDS-CURATED-0454,nào mà đóng tssđ hàng năm nó cứ t,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0454,nào mà đóng tssđ hàng năm nó cứ t,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0454,nào mà đóng tssđ hàng năm nó cứ t,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0454,nào mà đóng tssđ hàng năm nó cứ t,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0250,nào mà đóng tssđ hàng năm nó cứ tăng hàng năm nữa,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0250,nào mà đóng tssđ hàng năm nó cứ tăng hàng năm nữa,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0250,nào mà đóng tssđ hàng năm nó cứ tăng hàng năm nữa,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0250,nào mà đóng tssđ hàng năm nó cứ tăng hàng năm nữa,Thiếu dữ liệu tài chính
medium,missing_legal,BDS-CURATED-0136,này,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0136,này,Thiếu dữ liệu tài chính
medium,missing_legal,BDS-CURATED-0137,này --- [] Monday,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0137,này --- [] Monday,Thiếu dữ liệu tài chính
medium,missing_legal,BDS-CURATED-0138,này Ok by Admin 01,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0138,này Ok by Admin 01,Thiếu dữ liệu tài chính
medium,missing_planning,BDS-CURATED-0399,này by Huy M - IM,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0399,này by Huy M - IM,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0421,này dự kiến 2026 sẽ bắt đầu ra tin à image by Huy M - IM,Thiếu diện tích chính
medium,missing_legal,BDS-CURATED-0421,này dự kiến 2026 sẽ bắt đầu ra tin à image by Huy M - IM,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0421,này dự kiến 2026 sẽ bắt đầu ra tin à image by Huy M - IM,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0212,này hiện chỉ đóng tiền sử dụng đát trên diện tích đất xây dựng thay vì diện tích đất toàn khu đối với toàn khu,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0212,này hiện chỉ đóng tiền sử dụng đát trên diện tích đất xây dựng thay vì diện tích đất toàn khu đối với toàn khu,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0212,này hiện chỉ đóng tiền sử dụng đát trên diện tích đất xây dựng thay vì diện tích đất toàn khu đối với toàn khu,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0213,này hiện đã thực hiện pháp lý đến gia,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0213,này hiện đã thực hiện pháp lý đến gia,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0213,này hiện đã thực hiện pháp lý đến gia,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0174,này hiện đã thực hiện pháp lý đến giai đoạn cấp sổ đỏ riêng cho từng lô biệt thự Nhưng hiện tại,Thiếu diện tích chính
medium,missing_financial,BDS-CURATED-0174,này hiện đã thực hiện pháp lý đến giai đoạn cấp sổ đỏ riêng cho từng lô biệt thự Nhưng hiện tại,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0291,này hồi xưa mình có thông tin nhưng s,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0291,này hồi xưa mình có thông tin nhưng s,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0291,này hồi xưa mình có thông tin nhưng s,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0291,này hồi xưa mình có thông tin nhưng s,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0175,này hồi xưa mình có thông tin nhưng sau đó đề xuất là không quan tâm sâu do có 2 nhược điểm lớn là,Thiếu diện tích chính
medium,missing_legal,BDS-CURATED-0175,này hồi xưa mình có thông tin nhưng sau đó đề xuất là không quan tâm sâu do có 2 nhược điểm lớn là,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0175,này hồi xưa mình có thông tin nhưng sau đó đề xuất là không quan tâm sâu do có 2 nhược điểm lớn là,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0214,này image by Huy M - IM,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0214,này image by Huy M - IM,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0214,này image by Huy M - IM,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0214,này image by Huy M - IM,Thiếu dữ liệu tài chính
medium,missing_financial,BDS-CURATED-0386,này không,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0455,này luôn nhé,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0455,này luôn nhé,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0455,này luôn nhé,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0455,này luôn nhé,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0251,này là mình vào xây dựng được liền Nó đã bán hơn 200 nền,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0251,này là mình vào xây dựng được liền Nó đã bán hơn 200 nền,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0251,này là mình vào xây dựng được liền Nó đã bán hơn 200 nền,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0251,này là mình vào xây dựng được liền Nó đã bán hơn 200 nền,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0292,này nha anh Cái này phải đi khảo sát địa hình,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0292,này nha anh Cái này phải đi khảo sát địa hình,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0292,này nha anh Cái này phải đi khảo sát địa hình,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0292,này nha anh Cái này phải đi khảo sát địa hình,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0456,này nha by Unknown User,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0456,này nha by Unknown User,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0456,này nha by Unknown User,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0456,này nha by Unknown User,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0176,này nhé,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0176,này nhé,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0176,này nhé,Thiếu dữ liệu tài chính
medium,missing_planning,BDS-CURATED-0358,này nằm trong KCN Thái Hòa-Liễn Sơn-Liên Hòa Khu vực II Vị trí KCN,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0358,này nằm trong KCN Thái Hòa-Liễn Sơn-Liên Hòa Khu vực II Vị trí KCN,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0252,này sao tiền sử dụng đất cao vậy Dự án được tính tiền sử dụng đất theo phươn,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0252,này sao tiền sử dụng đất cao vậy Dự án được tính tiền sử dụng đất theo phươn,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0252,này sao tiền sử dụng đất cao vậy Dự án được tính tiền sử dụng đất theo phươn,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0293,này sau phải tăng chi phí này lên by Unknown User,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0293,này sau phải tăng chi phí này lên by Unknown User,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0293,này sau phải tăng chi phí này lên by Unknown User,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0293,này sau phải tăng chi phí này lên by Unknown User,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0457,này thì chuyển cho anh Tâm nên K,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0457,này thì chuyển cho anh Tâm nên K,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0457,này thì chuyển cho anh Tâm nên K,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0457,này thì chuyển cho anh Tâm nên K,Thiếu dữ liệu tài chính
medium,missing_planning,BDS-CURATED-0253,này thì phải Các dự án quy mô trên 1000 ha trước khi Nov,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0253,này thì phải Các dự án quy mô trên 1000 ha trước khi Nov,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0253,này thì phải Các dự án quy mô trên 1000 ha trước khi Nov,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0458,này trước họ rao 900ty đúng ko mng,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0458,này trước họ rao 900ty đúng ko mng,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0458,này trước họ rao 900ty đúng ko mng,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0458,này trước họ rao 900ty đúng ko mng,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0254,này với các điều kiện sau,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0254,này với các điều kiện sau,Thiếu quy hoạch
medium,missing_financial,BDS-CURATED-0254,này với các điều kiện sau,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0459,này đâu có cái nào mình nghiên,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0459,này đâu có cái nào mình nghiên,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0459,này đâu có cái nào mình nghiên,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0459,này đâu có cái nào mình nghiên,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0460,này đâu có cái nào mình nghiên cứu ta Bên Mr,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0460,này đâu có cái nào mình nghiên cứu ta Bên Mr,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0460,này đâu có cái nào mình nghiên cứu ta Bên Mr,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0460,này đâu có cái nào mình nghiên cứu ta Bên Mr,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0461,này đã có đánh giá báo cáo Sếp trước đây rồi à,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0461,này đã có đánh giá báo cáo Sếp trước đây rồi à,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0461,này đã có đánh giá báo cáo Sếp trước đây rồi à,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0461,này đã có đánh giá báo cáo Sếp trước đây rồi à,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0294,nên Nova buộc dừng thi công toàn bộ & bị khủng hoảng,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0294,nên Nova buộc dừng thi công toàn bộ & bị khủng hoảng,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0294,nên Nova buộc dừng thi công toàn bộ & bị khủng hoảng,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0294,nên Nova buộc dừng thi công toàn bộ & bị khủng hoảng,Thiếu dữ liệu tài chính
medium,missing_planning,BDS-CURATED-0255,nêu trên (QĐ 789 cho khu đất 2,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0255,nêu trên (QĐ 789 cho khu đất 2,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0255,nêu trên (QĐ 789 cho khu đất 2,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0422,nằm ở vị trí quỹ đất còn nhiều,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0422,nằm ở vị trí quỹ đất còn nhiều,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0422,nằm ở vị trí quỹ đất còn nhiều,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0422,nằm ở vị trí quỹ đất còn nhiều,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0256,nếu vùng đất thấp phải san lấp thêm nữa thì đơn giá 250,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0256,nếu vùng đất thấp phải san lấp thêm nữa thì đơn giá 250,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0256,nếu vùng đất thấp phải san lấp thêm nữa thì đơn giá 250,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0256,nếu vùng đất thấp phải san lấp thêm nữa thì đơn giá 250,Thiếu dữ liệu tài chính
medium,missing_legal,BDS-CURATED-0371,nữa Tính ra thì đúng là như vậy,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0371,nữa Tính ra thì đúng là như vậy,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0462,phát triển nhà ở kết họp TOD,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0462,phát triển nhà ở kết họp TOD,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0462,phát triển nhà ở kết họp TOD,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0462,phát triển nhà ở kết họp TOD,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0423,phân lô (,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0423,phân lô (,Thiếu quy hoạch
medium,missing_legal,BDS-CURATED-0423,phân lô (,Thiếu pháp lý
medium,missing_financial,BDS-CURATED-0423,phân lô (,Thiếu dữ liệu tài chính
medium,missing_main_area,BDS-CURATED-0215,phân lô ( ko xây nhà) nào đang rẻ nhất 1 Like reaction,Thiếu diện tích chính
medium,missing_planning,BDS-CURATED-0215,phân lô ( ko xây nhà) nào đang rẻ nhất 1 Like reaction,Thiếu quy hoạch
