master_id,project_name,query,priority,latest_report_date,sample_excerpt
BDS-MASTER-0137,Toàn Thịnh Phát tại Bãi Trường,"Dự án nằm phía cuối Bãi Trường, có phần biển dài khoảng 350m, tiếp giáp đường Trần Hưng Đạo, cách dự án MeyHomes khoảng 1,5km Pháp lý dự án: Pháp lý đất: Trả tiền thuê đất cho 8,5ha đất TMDV có thời hạn đến năm 2064 tron, Toàn Thịnh Phát tại Bãi Trường, Phú Quốc",10,2022-09-06,"[2022-09-06] Thao L - INVT 9/6/2022 4:51 PM K.ĐT báo cáo anh Tuan Tran-CEO về dự án Toàn Thịnh Phát tại Bãi Trường, Dương Tơ, Phú Quốc. Thông tin: Dự án có quy mô 15.6ha với giá chào chuyển nhượng là 1.300tỷ. Vị trí: Dự án nằm phía cuối Bãi Trường, có phần biển dài khoảng 350m, tiếp giáp đường Trần Hưng Đạo, cách dự án MeyHomes khoảng 1,5km Pháp lý dự án: Pháp lý đất: Trả tiền thuê đất cho 8,5ha đất TMDV có thời hạn đến năm 2064 trong đó: 1,4ha trả tiền thuê đất một lần và 7.4ha trả tiền thuê đấ"
BDS-MASTER-0165,Vì 2 vấn đề trên,"và hiện trạng: 📄 … KĐT gửi anh Tuan Tran-CEO báo cáo cập nhật tình hình nghiên cứu quỹ đất 3.4ha tại đường Nguyễn Hữu Thọ, Nhà Bè, nay bổ sung thêm diện tích đất có tổng quy mô 3.97ha, giá chào bán 17tr/m2 đất tương đươn, Vì 2 vấn đề trên, TPHCM",10,2022-08-26,"[2022-08-26] Unknown User 8/26/2022 2:10 PM Dear anh Tuan Tran-CEO, Anh Binh Vo-GD-PTDT và Mi đã gặp bên chào bán là công ty Anh Tuấn để lấy thông tin sơ bộ 2 dự án 3.4ha và 3ha, thông tin cụ thể: A/ Dự án 3.4ha tại đường Nguyễn Hữu Thọ, Nhà Bè, TPHCM có giá chào 589 tỷ (17tr/m2 đất): 1. Vị trí và hiện trạng: 📄 … KĐT gửi anh Tuan Tran-CEO báo cáo cập nhật tình hình nghiên cứu quỹ đất 3.4ha tại đường Nguyễn Hữu Thọ, Nhà Bè, nay bổ sung thêm diện tích đất có tổng quy mô 3.97ha, giá chào bán 17tr/m"
BDS-MASTER-0167,Vương Bảo Long (kèm đánh giá pháp lý) *Hiện trạng,"Đường Bà Giang, An Bình, Dĩ An, Bình Dương. - Khu đất có 02 lối tiếp cận chính: + Đường Bà Giang - lối tiếp cận chính - bề rộng giáp đường rộng khoảng 16m. + Đường vào nghĩa trang - cập phía bên hông khu đất - bề rộng gi, Vương Bảo Long (kèm đánh giá pháp lý) *Hiện trạng, Bình Dương",10,2022-09-23,"[2022-09-23] Thao L - INVT 9/23/2022 5:58 PM Em gửi anh Tuan Tran-CEO báo cáo sơ bộ dự án Vương Bảo Long (kèm đánh giá pháp lý) *Hiện trạng: - Vị trí: Đường Bà Giang, An Bình, Dĩ An, Bình Dương. - Khu đất có 02 lối tiếp cận chính: + Đường Bà Giang - lối tiếp cận chính - bề rộng giáp đường rộng khoảng 16m. + Đường vào nghĩa trang - cập phía bên hông khu đất - bề rộng giáp đường rộng khoảng 245m. - Giáp phía sau khu đất là Nghĩa trang Hải Nam, và có mộ dân ở phía trước của khu đất, phía bên hông l"
BDS-MASTER-0074,cao tầng Việt An,"Tiếp giáp đường D4 (vào bằng đường Thuận Giao 09), Thuận Giao, Thuận An, Bình Dương. • Link map: https://goo.gl/maps/xNEqZWHrXNzKYLHe6 • Hiện trạng: Đất trống + Nhà xưởng tạm. • Quy mô: Dự án cao tầng gồm 02 khối tháp, m, cao tầng Việt An, Thuận Giao, Bình Dương",10,2024-12-06,"[2024-12-06] Huy M - IM 12/6/2024 8:01 AM Translate K.ĐT báo cáo anh Tuan Tran-CEO về dự án cao tầng Việt An, Thuận Giao, Bình Dương như sau: 1/ THÔNG TIN DỰ ÁN: • Giá chào: 200 tỷ. • Diện tích đất: 9.652,2m2 ~ 20,7tr/m2. • Vị trí: Tiếp giáp đường D4 (vào bằng đường Thuận Giao 09), Thuận Giao, Thuận An, Bình Dương. • Link map: https://goo.gl/maps/xNEqZWHrXNzKYLHe6 • Hiện trạng: Đất trống + Nhà xưởng tạm. • Quy mô: Dự án cao tầng gồm 02 khối tháp, mỗi khối gồm 24 tầng + 2 hầm; HSSDĐ cả khu: 10,7 "
BDS-MASTER-0194,cao tầng với tổng diện tích đất dự án là 10,"và hiện trạng: - Dự án cao tầng với tổng diện tích đất dự án là 10,490m2 - Giá chuyển nhượng: 65tr/m2 cho phần diện tích chuyển mục đích sử dụng đất - 10,490m2 và đảm bảo phải phù hợp Quy hoạch 1/2000 và 1/500 tương đươn, cao tầng với tổng diện tích đất dự án là 10, Phú Quốc",10,2024-09-25,"[2024-09-25] Thao L - INVT 9/25/2024 4:30 PM Edited Translate K.ĐT báo cáo anh Mr Mike1 -CEO về Chung cư Landmark, Dương Đông, Phú Quốc - Nguồn: Mr. Tâm , như sau: 1. Thông tin, vị trí và hiện trạng: - Dự án cao tầng với tổng diện tích đất dự án là 10,490m2 - Giá chuyển nhượng: 65tr/m2 cho phần diện tích chuyển mục đích sử dụng đất - 10,490m2 và đảm bảo phải phù hợp Quy hoạch 1/2000 và 1/500 tương đương 681.86 tỷ. - Hiện trạng đất trống và chờ làm hạ tầng, không có đường/hẻm (được công nhận) tiế"
BDS-MASTER-0056,chung cư Thuận Nghiệp - DT743C,"DT743C, P.Tân Đông Hiệp, Dĩ An, Bình Dương. Diện tích: 22.394 m2 Hiện trạng: Cho thuê kho bãi 2. Pháp lý dự án: 2.1.Pháp lý đất: Khu đất dự án là 100% đất SKC, đất thuê trả tiền hàng năm có thời hạn sử dụng đất đến 2031., chung cư Thuận Nghiệp - DT743C, Bình Dương",10,2025-04-09,"[2025-04-09] Khoa L - INVT 4/9/2025 5:50 PM Translate P. ĐT xin phép báo cáo anh Mr Mike1 -CEO về dự án chung cư Thuận Nghiệp - DT743C, Tân Đông Hiệp, Dĩ An-Bình Dương như sau: 1.Thông tin dự án: Vị trí: DT743C, P.Tân Đông Hiệp, Dĩ An, Bình Dương. Diện tích: 22.394 m2 Hiện trạng: Cho thuê kho bãi 2. Pháp lý dự án: 2.1.Pháp lý đất: Khu đất dự án là 100% đất SKC, đất thuê trả tiền hàng năm có thời hạn sử dụng đất đến 2031. 2.2 Pháp lý đầu tư: chưa có thông tin đầu tư 2.3 Pháp lý quy hoạch: chưa có"
BDS-MASTER-0089,chung cư Thành Lộc với tổng diện tích đất phù hợp quy hoạch để thực hiện dự án là 8,"dự án: Dự án nằm trên đường Hồ Văn Mên (Quy hoạch làm tuyến đường vành đai 3) có bán kính cách thành phố mới Bình Dương 10 km, Khu công nghiệp VSIP 1 4km và sân bay Tân Sơn Nhất 15 km. 2. Pháp lý đất: Diện tích đất 9582., chung cư Thành Lộc với tổng diện tích đất phù hợp quy hoạch để thực hiện dự án là 8, Bình Dương",10,2022-08-09,"[2022-08-09] Quy Vo-PTDT 8/9/2022 4:15 PM KĐT gửi Mr.Tuấn Tuan Tran-CEO Báo cáo Dự án chung cư Thành Lộc với tổng diện tích đất phù hợp quy hoạch để thực hiện dự án là 8,368.3m2 (giá chào bán khoảng 300 tỷ tương đương 31.3 tr/m2 trên diện tích đất chào bán 9,582.6m2) thuộc phường An Thạnh, thành phố Thuận An, tỉnh Bình Dương: 1. Vị trí dự án: Dự án nằm trên đường Hồ Văn Mên (Quy hoạch làm tuyến đường vành đai 3) có bán kính cách thành phố mới Bình Dương 10 km, Khu công nghiệp VSIP 1 4km và sân b"
BDS-MASTER-0063,chung cư tại Tân Bình,"và hiện trạng: - Dự án có 2 mặt tiền hẻm: 1 hẻm bê tông kế nối đường Thanh Niên và 1 hẻm bê tông kết nối đường Nguyễn Thị Minh Khai, Phường Tân Bình, TP Dĩ An, Bình Dương - Cách Đường Mỹ Phước Tân Vạn 640m - Cách Đường D, chung cư tại Tân Bình, Biên Hòa, Bình Dương",10,2022-11-16,"[2022-11-16] Trieu Nguyen-PTDT 11/16/2022 3:35 PM Edited KĐT gửi anh Tuan Tran-CEO báo cáo dự án chung cư tại Tân Bình, Dĩ An, Bình Dương có quy mô 9379m2, có giá chào 380 tỷ nhưng do chủ cần bán gấp nên vẫn có thể thương lượng ở mức 320 tỷ trong đó 237.55 tỷ (25.3 tr.đồng/m2)là tiền chuyển nhượng đất và tiền sử dụng đất + 82.45 tỷ là tiền đền bù và hoàn thành đường kết nối N5 có lộ giới 17m chiều dài 150m, cụ thể: Vị trí và hiện trạng: - Dự án có 2 mặt tiền hẻm: 1 hẻm bê tông kế nối đường Thanh"
BDS-MASTER-0255,chỉ mới trong giai đoạn pháp lý đền bù GPMB thì được xem là quỹ đất và được định giá lại theo phương thức giá,"trụ sở: 36 Nguyễn Thái Học, P.7, Tp.Vũng Tàu - Thị giá cổ phiếu (07/05/2025): 23.400 đồng/cp - Số lượng cổ phiếu lưu hành: 178.354.966 cổ phần b. Các giả định trong bài tính - Đối với dự án chỉ mới trong giai đoạn pháp l, chỉ mới trong giai đoạn pháp lý đền bù GPMB thì được xem là quỹ đất và được định giá lại theo phương thức giá, Bà Rịa – Vũng Tàu - Vị trí trụ sở: 36 Nguyễn Thái Học",10,2025-05-06,"[] Báo cáo anh Mr Mike1 -CEO, Phòng Đầu tư xin báo cáo tóm tắt định giá sơ bộ công ty HDC Tương tự DIG, đối với HDC cũng sẽ áp dụng phương pháp đánh giá tài sản sòng bằng việc xác định lại giá trị của các dự án/quỹ đất của HDC được ghi nhận trên BCTC a. Thông tin Công ty: - Tên công ty: Công ty Cổ phần Phát triển Nhà Bà Rịa – Vũng Tàu - Vị trí trụ sở: 36 Nguyễn Thái Học, P.7, Tp.Vũng Tàu - Thị giá cổ phiếu (07/05/2025): 23.400 đồng/cp - Số lượng cổ phiếu lưu hành: 178.354.966 cổ phần b. Các giả "
BDS-MASTER-0076,có 1 mặt tiền đường Song Hành rộng khoảng 110m của đường Xa lộ Hà Nội,"và hiện trạng: Dự án có 1 mặt tiền đường Song Hành rộng khoảng 110m của đường Xa lộ Hà Nội, và 1 mặt tiền đường Linh Trung rộng khoảng 200m tại P.Linh Trung, Thủ Đức, TPHCM Dự án nằm cách điểm lên ga Metro khoảng 500m, c, có 1 mặt tiền đường Song Hành rộng khoảng 110m của đường Xa lộ Hà Nội, Thủ Đức, TPHCM",10,2022-09-06,"[2022-09-06] Trieu Nguyen-PTDT 9/6/2022 10:34 AM Edited KĐT gửi anh Tuan Tran-CEO báo cáo dự án 2.6ha tại mặt tiền đường Song Hành XLHN, Thủ Đức có giá chào 1250 tỷ (48tr.đồng/m2 đất), cụ thể: Vị trí và hiện trạng: Dự án có 1 mặt tiền đường Song Hành rộng khoảng 110m của đường Xa lộ Hà Nội, và 1 mặt tiền đường Linh Trung rộng khoảng 200m tại P.Linh Trung, Thủ Đức, TPHCM Dự án nằm cách điểm lên ga Metro khoảng 500m, cách cầu Sài Gòn khoảng 10km, cách đường Nguyễn Huệ, Q1 khoảng 15km Hiện trạng có"
BDS-MASTER-0064,có 2 mặt tiền đường Thuận An Hóa rộng khoảng 60m,"và hiện trạng: Dự án có 2 mặt tiền đường Thuận An Hóa rộng khoảng 60m, và mặt tiền đường An Phú 11 rộng khoảng 175m Nằm cách đường Mỹ Phước – Tân Vạn khoảng 80m, cách Quốc lộ 13 khoảng 3.5km, cách địa phận TPHCM khoảng 1, có 2 mặt tiền đường Thuận An Hóa rộng khoảng 60m, Bình Dương",10,2022-09-06,"[2022-09-06] Trieu Nguyen-PTDT 9/6/2022 12:09 PM KĐT gửi anh Tuan Tran-CEO báo cáo dự án 1.2ha tại đường Thuận An Hóa, Thuận An, Bình Dương có giá chào 240 tỷ (18.575 tr.đồng/m2 đất), cụ thể: Vị trí và hiện trạng: Dự án có 2 mặt tiền đường Thuận An Hóa rộng khoảng 60m, và mặt tiền đường An Phú 11 rộng khoảng 175m Nằm cách đường Mỹ Phước – Tân Vạn khoảng 80m, cách Quốc lộ 13 khoảng 3.5km, cách địa phận TPHCM khoảng 10km, cách trung tâm TPHCM khoảng 25km, cách sân bay Tân Sơn Nhất khoảng 25km Xung"
BDS-MASTER-0090,có mặt tiền rộng khoảng 100m ngay đường Nguyễn Hữu Thọ,"và hiện trạng: - Dự án có mặt tiền rộng khoảng 100m ngay đường Nguyễn Hữu Thọ, Nhà Bè, TPHCM, cách đường Nguyễn Văn Linh, Q7 khoảng 5km, cách trung tâm Q1 khoảng 11km, cách sân bay Tân Sơn Nhất khoảng 17km - Nằm đối diện, có mặt tiền rộng khoảng 100m ngay đường Nguyễn Hữu Thọ, TPHCM",10,2022-08-26,"[2022-08-26] Trieu Nguyen-PTDT 8/26/2022 2:10 PM Edited Dear anh Tuan Tran-CEO, Anh Binh Vo-GD-PTDT và Mi đã gặp bên chào bán là công ty Anh Tuấn để lấy thông tin sơ bộ 2 dự án 3.4ha và 3ha, thông tin cụ thể: A/ Dự án 3.4ha tại đường Nguyễn Hữu Thọ, Nhà Bè, TPHCM có giá chào 589 tỷ (17tr/m2 đất): 1. Vị trí và hiện trạng: - Dự án có mặt tiền rộng khoảng 100m ngay đường Nguyễn Hữu Thọ, Nhà Bè, TPHCM, cách đường Nguyễn Văn Linh, Q7 khoảng 5km, cách trung tâm Q1 khoảng 11km, cách sân bay Tân Sơn Nhấ"
BDS-MASTER-0170,có tỷ lệ LNTT/TMDT đạt hiệu quả nhưng không đạt hiệu quả về chỉ tiêu IRR,"https://goo.gl/maps/eqfdgJBc7XT7VhAW8 Link hồ sơ: 50ha Vĩnh Phúc - OneDrive (sharepoint.com) Google Maps Tìm kiếm các doanh nghiệp địa phương, xem bản đồ và tìm chỉ đường trên Google Maps. goo.gl Image Vị trí dự án 50ha, có tỷ lệ LNTT/TMDT đạt hiệu quả nhưng không đạt hiệu quả về chỉ tiêu IRR, Vĩnh Phúc",10,2024-12-16,"[2024-12-16] Huy M - IM 12/16/2024 5:49 PM Translate 8) Hiệu quả tài chính: • Lợi nhuận trước thuế/TMĐT: 24.1% • NPV chủ đầu tư: (20,637) • IRR chủ đầu tư: 11.68% 9) Kết luận: Dự án có tỷ lệ LNTT/TMDT đạt hiệu quả nhưng không đạt hiệu quả về chỉ tiêu IRR, NPV 10) Đề xuất: • Thị trường huyện Vĩnh Tường và Yên Lạc chưa phù hợp với việc phát triển trung tâm thương mại dịch vụ vì nhu cầu thị trường thấp, tính thanh khoản kém. Để dự án đạt hiệu quả hơn, K.ĐT đề xuất chuyển toàn bộ (hoặc đa phần) đất "
BDS-MASTER-0116,khu nhà ở Lộc Phú Gia với tổng diện tích đất thực hiện dự án là 690,"dự án: - Dự án tiếp giáp 2 mặt tiền đường hiện hữu: + Mặt tiền tiếp giáp khoảng 643m, giáp đường ĐH 505, đường nhựa rộng khoảng 10m (QH đường dự kiến 32m); + Mặt tiền tiếp giáp đường khoảng 95m, giáp đường ĐH 507 đường n, khu nhà ở Lộc Phú Gia với tổng diện tích đất thực hiện dự án là 690, Bình Dương",10,2022-08-26,"[] Báo cáo Dự án khu nhà ở Lộc Phú Gia với tổng diện tích đất thực hiện dự án là 690.000 m2 (giá chào bán khoảng 1,725 tỷ tương đương 2.5 tr/m2) tại mặt tiền đường ĐH 505 và ĐH 507 thuộc Xã Vĩnh Hòa, Huyện Phú Giáo, Tỉnh Bình Dương: Vị trí dự án: - Dự án tiếp giáp 2 mặt tiền đường hiện hữu: + Mặt tiền tiếp giáp khoảng 643m, giáp đường ĐH 505, đường nhựa rộng khoảng 10m (QH đường dự kiến 32m); + Mặt tiền tiếp giáp đường khoảng 95m, giáp đường ĐH 507 đường nhựa rộng khoảng 10m (QH đườ"
BDS-MASTER-0141,khu nhà ở Tân Mai (thuộc danh sách dự kiến đấu giá tại Đồng Nai 2026) A) Thông tin chung,"P.Trấn Biên, Đồng Nai - Diện tích toàn khu: 131.690,94 m2 - Mục đích dự án theo QH sử dụng đất và QH xây dựng: KDC nhà ở kết hợp TMDV, cơ sở giáo dục – văn hóa – y tế. B) Định giá đất theo hiệu quả dự án: - Giả định kinh, khu nhà ở Tân Mai (thuộc danh sách dự kiến đấu giá tại Đồng Nai 2026) A) Thông tin chung, Biên Hòa, Đồng Nai",10,2026-01-23,"[] P.ĐT báo cáo sếp Admin 01 dự án khu nhà ở Tân Mai (thuộc danh sách dự kiến đấu giá tại Đồng Nai 2026) A) Thông tin chung: - Vị trí: P.Trấn Biên, Đồng Nai - Diện tích toàn khu: 131.690,94 m2 - Mục đích dự án theo QH sử dụng đất và QH xây dựng: KDC nhà ở kết hợp TMDV, cơ sở giáo dục – văn hóa – y tế. B) Định giá đất theo hiệu quả dự án: - Giả định kinh doanh: Thời gian bán hàng từ Q2/2027 – Q1/2030 Căn hộ: 55 – 60 tr/m2 Shop TMDV: 75 – 80 tr/m2 Nhà phố liên kế: 95 – 100tr/m2 Shophouse liên kế: "
BDS-MASTER-0117,khu tổ hợp văn phòng cho thuê,"dự án: Dự án cách sân bay khoảng 5Km, cách trung tâm quận Hải Châu khoảng 2Km, cách bãi tắm Phạm Văn Đồng khoảng 1Km. Dự án có 4 mặt tiền đường Phạm Văn Đồng, Chính Hữu, Dương Đình Nghệ, Lý Văn Tố tuy nhiên hình dạng lô, khu tổ hợp văn phòng cho thuê, Đà Nẵng",10,2022-08-10,"[2022-08-10] Quy Vo-PTDT 8/10/2022 10:04 AM KĐT gửi Mr.Tuấn Tuan Tran-CEO Báo cáo Dự án khu tổ hợp văn phòng cho thuê, khách sạn và chung cư Redstar với diện tích đất 12,364 m2 (giá chào bán khoảng 2,100 tỷ tương đương 170 tr/m2) thuộc khu số 1,3,4, tờ bản đồ số QH:02, đường Phạm Văn Đồng, phường An Hải Bắc, quận Sơn Trà, thành phố Đà Nẵng: 1. Vị trí dự án: Dự án cách sân bay khoảng 5Km, cách trung tâm quận Hải Châu khoảng 2Km, cách bãi tắm Phạm Văn Đồng khoảng 1Km. Dự án có 4 mặt tiền đường Phạ"
BDS-MASTER-0144,không đạt hiệu quả tài chính,"https://goo.gl/maps/AivqKgNA3GRARDNZ7 Link hồ sơ: https://belgroupvn.sharepoint.com/:f:/s/BeeGroupCEOOffice-03.KhiuT/Etmt7yNBh7FAocEwZEduLDgB98w43UUGiZXejtAUkUneSg?e=ooQRz3 *Thị trường Văn phòng: Image by Thao L - INVT, không đạt hiệu quả tài chính, Vĩnh Phúc",10,2023-04-11,"[2023-04-11] Thao L - INVT 4/11/2023 10:35 AM Edited 7.Hiệu quả đầu tư: a.Trường hợp 1: Có tính chi phí đất, chi phí xây dựng và hoạt động. Dự án không đạt hiệu quả tài chính: NPV = -216 tỷ, IRR = 7,24%. Độ nhạy IRR: b.Phương án 2: Không tính chi phí đất, chỉ có chi phí xây dựng và chi phí hoạt động – thực hiện theo cách thức giữ được đất lâu dài. Dự án đạt hiệu quả tài chính: NPV = 107 tỷ, IRR = 24,45%. Độ nhạy IRR: Link vị trí: https://goo.gl/maps/AivqKgNA3GRARDNZ7 Link hồ sơ: https://belgroup"
