curated_id,project_name,status,has_map,issues,mention_count,first_report_date,latest_report_date,source_excerpt
BDS-CURATED-0051,8029 m2 tại Mỹ Phước - Tân Vạn,needs_name_or_parent_review,yes,needs_parent_name_extraction,1,2022-07-28,2022-07-28,"[2022-07-28] Thao L - INVT 7/28/2022 5:04 PM B/ Dự án 8029 m2 tại Mỹ Phước - Tân Vạn, Thuận Giao, Thuận An, Tỉnh Bình Dương với giá chào 200 tỷ ( 24.9 tr/m2) 1) Vị trí và hiện trạng: - Hiện trạng dự án là bãi đất trống tọa lạc tại Đường Mỹ Phước - Tân Vạn, Thuận Giao, Thuận An, Tỉnh Bình Dương với bề rộng khoảng 60 mét. 2) Pháp lý đất: - GCN QSDĐ với Số vào sổ CT80867, MĐSD đất cơ sở sản xuất kinh doanh phi nông nghiệp, Thời hạn sử dụng đến 09/01/2049, Nguồn gốc nhận chuyển nhượng đất được Nhà nước cho thuê đất trả tiền thuê đất 1 lần (7785 m2). 3) Pháp lý đầu tư: - Chưa có thông tin. 4) Pháp lý quy hoạch: - Chưa có thông tin từ đối tác cung cấp. - Theo thông tin tra cứu QH xây dựng tỉnh BD: Vị trí dự án làm đất ở hỗn hợp kết hợp công trình dịch vụ đô thị (Diện tích đất phù hợp quy hoạch 6,954 m2, MĐXD tối đa 60%, HSSDĐ tối đa 8 lần, Tầng cao tối đa 20 tầng). 5) Pháp lý xây dựng: - Chưa có thông tin. 6) Sản phẩm phát triển - Chưa có thông tin sản phẩm cụ thể (Căn hộ và thương mại dịch vụ). 7) Đề xuất: KĐT đề không tham gia chuyển nhượng dự án do các yếu tố trọng yếu: - Dự án nằm sát khu mồ mả (theo hình ảnh vệ tinh). - Dự án nằm trên đường Mỹ Phước – Tân Vạn với lưu lượng xe Container cao. - Dự"
BDS-CURATED-0083,Khu đô thị mới Bắc Quán Hành tại thị trấn Quán Hành,recover_project,yes,,1,2023-07-03,2023-07-03,"[2023-07-03] Thao L - INVT 7/3/2023 1:37 PM K.ĐT báo cáo anh Tuan Tran-CEO về dự án Khu đô thị mới Bắc Quán Hành tại thị trấn Quán Hành, huyện Nghi Lộc, tỉnh Nghệ An: 1/ VỊ TRÍ VÀ KẾT NỐI: - Địa điểm: Thị trấn Quán Hành, huyện Nghi Lộc, tỉnh Nghệ An. - Link map: https://goo.gl/maps/FmDxfXdHa9mdoGK99 - Kết nối giao thông: Dự án Khu đô thị Bắc Quán Hành cách: . Trung tâm Thành phố Vinh khoảng 14Km . Cảng hàng không Quốc Tế Vinh 11Km. . Biển Cửa Lò khoảng 11Km. . Nút giao cao tốc Diễn Châu - Bãi Vọt khoảng 11Km với thời gian dự kiến hoàn thành vào tháng 05/2024, đồng thời tuyến Cao tốc Quốc lộ 45 – Diễn Châu sẽ hoàn thành trong năm 2023 => Tạo tuyến Cao tốc thông thẳng từ Hà Nội đến Nghệ An. - Thông tin về khu vực: . Theo thống kê năm 2019, thị trấn Quán Hành có diện tích 3,9 km², dân số là 6.197 người, mật độ dân số đạt 1.589 người/km². . Theo thông tin quy hoạch hiện có, trong vòng bán kính 10-15km tính từ dự án, không có dự án Khu công nghiệp mới trong tương lai để triển khai và phát triển để thu hút lao động và nhu cầu nhà ở. => Dự án khó thu hút được thêm 1.900 dân theo chủ trương đầu tư đề ra (tăng thêm 31% dân so với dân số thị trấn Quán Hành). 2/ THÔNG TIN DỰ ÁN: - Tên dự án: Khu đô thị mớ"
BDS-CURATED-0006,chung cư Thuận Nghiệp - DT743C,recover_project,no,,1,2025-04-09,2025-04-09,"[2025-04-09] Khoa L - INVT 4/9/2025 5:50 PM Translate P. ĐT xin phép báo cáo anh Mr Mike1 -CEO về dự án chung cư Thuận Nghiệp - DT743C, Tân Đông Hiệp, Dĩ An-Bình Dương như sau: 1.Thông tin dự án: Vị trí: DT743C, P.Tân Đông Hiệp, Dĩ An, Bình Dương. Diện tích: 22.394 m2 Hiện trạng: Cho thuê kho bãi 2. Pháp lý dự án: 2.1.Pháp lý đất: Khu đất dự án là 100% đất SKC, đất thuê trả tiền hàng năm có thời hạn sử dụng đất đến 2031. 2.2 Pháp lý đầu tư: chưa có thông tin đầu tư 2.3 Pháp lý quy hoạch: chưa có thông tin quy hoạch Qua phối hợp P.TKQH, đã kiểm tra khu đất nằm trong ô đất hỗn hợp với thông số: Hệ số: 12 Dân số: 3.456 MĐXD: 60% Tầng cao: 40 3. Đánh giá phương án đầu tư: Dựa trên các thông tin hiện có, P.ĐT đã tính toán sơ bộ với các giả định sau: 3.1.Tổng mức đầu tư: 2.960 tỷ đồng Tiền mua đất 154 tỷ (~ 7tr.đ/m2) Tiền sử dụng đất 353,5 tỷ (đơn giá: 15.8tr./m2) Chi phí pháp lý 66 tỷ Tổng chi phí xây dựng 2386,9 tỷ (sxd all in: 12.2tr./m2) Công trình có quy mô: Tầng cao: 19 tầng (1 tầng khối đế triển khai TMDV+nhà trẻ) Hệ số: 6 (5.3 ở, 0.7 TMDV) MĐXD: 60% (* phương án quy hoạch sơ bộ do P.ĐT binh dựa trên chỉ tiêu quy hoạch phân khu và đã sử dụng tối đa dân số cho phép) 3.2. Phương án kinh doanh: S"
BDS-CURATED-0114,có tiềm năng để phát triển Dự án Khu đô thị,needs_name_or_parent_review,yes,chat_sentence_name,1,2025-06-03,2025-06-03,"[] P.ĐT tổng hợp báo cáo các nội dung như sau để triển khai đánh giá tiếp theo về Dự án: 1. Về Vị trí: Khu vực dự án có tiềm năng để phát triển Dự án Khu đô thị. 2. Về Pháp lý: Cần bổ sung thêm các thông tin sau: + Pháp lý đất: Bổ sung cơ cấu đất, hiện trạng sử dụng đất… để ước tính phương án bồi thường + Pháp lý quy hoạch: Lên phương án Quy hoạch Phân khu 1/2000 của Dự án Để ước tính Tổng mức Đầu tư xây dựng Phương án kinh doanh Ước tính tiền sử dụng đất Các nội dung này cần các phòng ban chuyên môn (Pháp lý, Quy hoạch..) làm việc với cơ quan nhà nước/Đối tác để lấy các thông tin và lên phương án đề xuất 3. Về doanh nghiệp: Cần có doanh nghiệp hoặc liên doanh có năng lực để tham gia đấu thầu dự án có quy mô hơn 400 ha, TMĐT hơn 80.000 tỷ 4. Về Đấu thầu: Phòng Pháp lý nghiên cứu quy trình đấu thầu dự án có sử dụng đất theo Luật Đấu thầu 2023, Luật Đất Đai 2024. NĐ 115/2024… các quy định pháp luật hiện hành."
BDS-CURATED-0315,48 Nguyễn Thiện Thuật,recover_project,no,,3,2025-05-07,2025-05-07,"[2025-05-07] Hanh T - INVT 5/7/2025 1:38 PM Edited Translate P.Đầu tư Báo cáo Anh Mr Mike1 -CEO về dự án 48 Nguyễn Thiện Thuật, P. Tân Lập, TP Nha Trang, Khánh Hoà (toạ lạc 02 mặt tiền đường Biệt Thự và đường Nguyễn Thiện Thuật, cách biển khoảng 350m) theo 02 phương án quy hoạch 20 tầng (được duyệt) và 32 tầng (dự định xin điều chỉnh) như sau: 1. Thông tin quy hoạch: Diện tích đất theo Giấy chứng nhận: 1.703,3 m2 Diện tích đất phù hợp quy hoạch: 1.655,2 m2 Chỉ tiêu quy hoạch theo phê duyệt 1/2000 (QÐ 816/QÐ-UBND ngày 27/03/2025) Hệ số sử dụng đất: 13 lần; Tầng cao: 20 tầng; Mât độ xây dựng: 60% Mục đích sử dụng đất: Đất hỗn hợp (nhóm nhà ở và dịch vụ) 2. Phương án thiết kế: 3. Thị trường : 4. Hiệu quả dự án: Dựa trên thông tin chi phí mua đất, suất vốn đầu tư xây dựng, chi phí bán hàng, chi phí tài chính và giá bán căn hộ tại thị trường khu vực thì cả 02 phương án đều không hiệu quả về mặt tài chính. Lý do chính là chi phí mua đất (chưa tính đến tiền sử đụng đất bổ sung) tính trên m2 sàn thương phẩm cao, khoảng 46,53 triệu đồng/m2 (đối với phương án 20 tầng) và 36,36 triệu đồng/m2 (đối với phương án 32 tầng) trong khi giá bán căn hộ ở bình quân tại khu vực dự án chỉ giao động khoảng từ 50 đến 6 --- [] Hanh T - INVT 2/25 3:45 PM Edited Translate P. Đầu tư báo cáo Sếp Admin 01 về hiệu quả dự án 48 Nguyễn Thiện Thuật, TP Nha Trang theo phương án quy hoạch 20 tầng và hệ số 13 lần ("
BDS-CURATED-0050,728 Cách Mạng Tháng 8 Tổng mức đầu tư (Chưa VAT),needs_name_or_parent_review,yes,needs_parent_name_extraction,1,,,"[] P.ĐT báo cáo Sếp Mr Mike1 -CEO về phương án khai thác kinh doanh 03 tài sản tại TPHCM gồm 391A Nam Kỳ Khởi Nghĩa, 728 Cách Mạng Tháng Tám, Đường 12 An Phú, Quận 2 như sau: A TỔNG QUAN 03 KHU ĐẤT: Vị trí và ranh: Bản đồ 3 tài sản tại TPHCM - Google My Maps Tổng quan về chỉ tiêu QH và phương án kinh doanh đề xuất: Giả định tính toán: + Nghĩa vụ tài chính về đất (như tiền thuê đất, tiền đất bổ sung) phòng tạm chưa đưa vào do thông tin về hồ sơ pháp lý về đất đang còn hạn chế (anh Thới chỉ cung cấp loại đất và giá vốn mua) . + Tỷ lệ lấp đầy: ổn định 80% từ năm khai thác thứ 3 trở đi ~ 2029 cho cả 3 dự án. B - HIỆU QUẢ ĐẦU TƯ: 1/Khu đất 728 Cách Mạng Tháng 8 Tổng mức đầu tư (Chưa VAT): 407 tỷ đồng (CP mua đất 297 tỷ đồng ~ 204 tr/m2, loại đất TMDV, CPXD 108 tỷ đồng, suất vốn All in ~ 10 triệu đồng/m2 chưa VAT). Kinh doanh: Giá cho thuê do R&D đề xuất là 15 USD/m2/tháng chưa VAT, chưa phí quản lý; Chỉ số tài chính: IRR~ 5,1% 2/Khu đất 391A Nam Kỳ Khởi Nghĩa - Phương án 1: Tổng mức đầu tư (Chưa VAT): 440 tỷ đồng (CP mua đất 255 tỷ đồng ~ 164 tr/m2, loại đất TMDV, CPXD 150 tỷ đồng, suất vốn All in ~ 10,1 triệu đồng/m2 chưa VAT). Kinh doanh: Giá cho thuê do R&D đề xuất là 18 USD/m2/tháng ch"
BDS-CURATED-0100,Cù Lao Tân Vạn – Centria Island (nguồn,needs_name_or_parent_review,yes,needs_parent_name_extraction,2,2025-04-11,2025-04-21,"[2025-04-21] Thao L - INVT 4/21/2025 4:35 PM Translate K.ĐT báo cáo anh Mr Mike1 -CEO về cập nhật dự án Cù Lao Tân Vạn – Centria Island (nguồn: Mr. Duy) như sau: I. CƠ SỞ GIÁ* * Đơn giá đất chưa VAT và không bao gồm xây dựng 1. Cơ sở các yếu tố so sánh giá giữa 02 dự án - Yếu tố vị trí dự án - Cơ sở giá Vạn Phúc lấy theo các phân khu với vị trí giáp/gần bờ sông tương đồng với Cù lao Tân Vạn - Yếu tố diện tích 2. Bảng so sánh đơn giá theo từng phân khu bao gồm điều chỉnh yếu tốc vị trí dự án và diện tích - TỶ LỆ ĐƠN GIÁ TRUNG BÌNH GIỮA DỰ ÁN CÙ LAO TÂN VẠN VÀ KHU ĐÔ THỊ VẠN PHÚC: 44% II. GIÁ THỊ TRƯỜNG KĐT VẠN PHÚC LẤY LÀM CƠ SỞ III. BẢNG GIÁ CHI TIẾT CÙ LAO TÂN VẠN DỰA VÀO CƠ SỞ TÁCH PHÂN KHU THEO VỊ TRÍ BỜ SÔNG TƯƠNG ỨNG VỚI KĐT VẠN PHÚC IV. CẬP NHẬT HIỆU QUẢ DỰ ÁN 1. Doanh thu - TỶ LỆ ĐƠN GIÁ TRUNG BÌNH GIỮA DỰ ÁN CÙ LAO TÂN VẠN VÀ KHU ĐÔ THỊ VẠN PHÚC: 44% 2. Hiệu quả tài chính 3. Độ nhạy - Đối với Đơn giá Cù Lao Tân Vạn bằng 44% ~ 122tr/m2 đất so với Đơn giá trung bình (tương ứng vị trí) KĐT Vạn Phúc ~ 275tr/m2 đất. Dự án đạt hiệu quả tốt với LNTT/TMĐT = 66%. 2025.04.21_Thi truong Van Phuc - Tan Van.pdf 2025.04.21_BC_CuLaoTanVan.pdf --- [2025-04-11] Thao L - INVT 4/11/2025 4:49 PM Translate K.ĐT báo cáo anh Mr Mike1 -CEO về dự án Cù Lao Tân Vạn – Centria Island (nguồn: Mr. Duy) như sau: I. THÔNG TIN 1. Hạ tầng: - Dự án biệt lập 4 mặt sông nằm trên Cù lao Tân Vạn, phường Tân "
BDS-CURATED-0017,Urban Green / Bình Thái,recover_project,yes,,2,,,"[] P. ĐT báo cáo Sếp Admin 01 về khu đất 4... by Hoa D - CVDT, has attachments. 5/22 9:23 AM Edited Hoa D - CVDT P. ĐT báo cáo Sếp Admin 01 về khu đất 4.600 m2 tại 120 Đặng Văn Bi, phường Thủ Đức, HCM như sau: 1. Tóm tắt sơ bộ hiện trạng pháp lý dự án: a) Vị trí và ranh dự án: https://maps.app.goo.gl/dRnRPbNFPmCfsTHAA b) Đánh giá vị trí dự án: Dự án có lợi thế vị trí khi cách ga Metro Bình Thái khoảng 700m, nằm gần các trường đại học, KCNC và khu dân cư hiện hữu. Khu vực ghi nhận nhu cầu mua ở thực và thuê ổn định, trong khi nguồn cung căn hộ mới còn hạn chế; đặc biệt, loại hình căn hộ dịch vụ chuẩn còn thiếu, tạo dư địa phát triển tốt cho dự án. Tuy nhiên, cần lưu ý rủi ro từ phần đất mộ cần xử lý/di dời và tác động tâm lý đối với người mua do vị trí tiếp giáp khu mộ. b. Sơ bộ hiện trạng pháp lý: Tổng diện tích khu đất là: 4,604 m2, chưa xác định được loại đất nên Phòng Đầu tư tạm giả định là đất CLN Pháp lý đất: Có nguồn gốc đất cá nhân, phù hợp để phát triển dự án nhà ở (Dựa theo Nghị quyết 171). Pháp lý QH: Diện tích phù hợp QH còn 4,604 m2 (Không bị dính lộ giới). Tầng cao 22 tầng cao và 1 hầm; Hệ số sử dụng đất 7 lần, dân số là 361 người (tương đương hệ số 3.6 ,chưa sử dụng hết --- [] Friday, May 22 P. ĐT báo cáo Sếp Admin 01 về khu đất 4... by Hoa D - CVDT, has attachments. 5/22 9:23 AM Edited Hoa D - CVDT P. ĐT báo cáo Sếp Admin 01 về khu đất 4.600 m2 tại 120 Đặng Văn B"
BDS-CURATED-0061,VEN SÔNG HÀN,needs_name_or_parent_review,yes,needs_parent_name_extraction,1,2025-03-12,2025-03-12,"[2025-03-12] Thao L - INVT 3/12/2025 10:17 AM Edited Translate K.ĐT gửi anh Mr Mike1 -CEO báo cáo về 02 lô đất đấu giá tại Đà Nẵng như sau: A. KHU ĐẤT A1 – 6 DỰ ÁN VEN SÔNG HÀN, PHƯỜNG THUẬN PHƯỚC, QUẬN HẢI CHÂU I. THÔNG TIN KHU ĐẤT: - Vị trí : Tiếp giáp Đường Như Nguyệt và Đường Đức Lợi 3, phường Thuận Phước, Quận Hải Châu. - Link: https://maps.app.goo.gl/wbNjvBPsJioGNogn8 - Diện tích: 2.647,8m2. - Quy hoạch 1/500: Tổ hợp thương mại dịch vụ, văn phòng, căn hộ lưu trú, thuê đất trả tiền một lần – 50 năm: + MĐXD: 48%; Tầng cao: 28 tầng; Hầm: 02 hầm; HSSDĐ: 12,8 lần. - Hiện đang ở bước lựa chọn nhà thầu tư vấn xác định nghĩa vụ tài chính. II. THỊ TRƯỜNG KHU VỰC Khu đất nghiên cứu nằm ở hạ nguồn sông Hàn, gần cửa biển, nơi chủ yếu tập trung khai thác và đánh bắt thủy hải sản, với nhiều cảng cá lâu đời, nên không phù hợp để phát triển thương mại du lịch. Phường Thuận Phước nằm ở cuối quận Hải Châu, cách xa trung tâm tài chính và hành chính của quận, nên việc phát triển loại hình văn phòng tại khu đất nghiên cứu sẽ không mang lại hiệu quả cao. III. NHẬN ĐỊNH - Về chi phí và doanh thu: + Chi phí đầu vào (Đất + Xây dựng) cao: Sau khi đấu giá thành công khu đất cần phải triển khai dự án ngay lập tức. +"
BDS-CURATED-0089,chỉnh trang),needs_name_or_parent_review,yes,chat_sentence_name; needs_parent_name_extraction,1,2024-11-02,2024-11-02,"[] P.ĐT báo cáo nhanh anh Mr Mike1 -CEO về dự án phân lô bán nền 4,9ha Khu dân cư Tam Phước, phường Tam Phước, Thành phố Biên Hòa, tỉnh Đồng Nai (Nguồn: Mr. Duy - P.PTQĐ) như sau: 1/ Vị trí: Dự án nằm trong hẻm đường Quốc lộ 51, cách đường Quốc lộ 51 khoảng 850m, cách cao tốc Biên Hòa Vũng Tàu khoảng 1,2km, bên phải giáp đường ĐT 771 (quy hoạch), bên dưới giáp đường ĐT 777 (quy hoạch). Trong bán kính 2-3km có cách khu công nghiệp như: KCN Long Thành, KCN An Phước, KCN Tam Phước Cách dự án Aqua City khoảng 5,5km (theo đường chim bay), cách sân golf Long Thành khoảng 3,5km 2/ Hiện trạng: Đất trống, cỏ cây mọc um tùm (hình ảnh vệ tinh) 3/ Thông tin dự án (P.PTQĐ cung cấp) Tổng diện tích dự án khoảng 4,9ha, gồm: + Đất ở khoảng 3,8ha (chiếm 77,5%) trong đó có 111 nền (khoảng 1,1ha, số lô màu xanh) bám mặt tiền đường hiện hữu có thể lên thổ cư và có 227 nền (khoảng 2,7ha, số lô màu đen) không bám đường hiện hữu, bắt buộc phải hiến đất làm đường 6m. Tổng số nền 338, diện tích trung bình mỗi nền khoảng 90 – 120m² + Đất giao thông khoảng 1,1ha (chiếm 22,5%) Giá mua vào: 2tr/m² Quy hoạch sử dụng đất là đất ở đô thị (thuộc khu đất chỉnh trang), có thể lên thổ cư và tách theo mặt đường mà không c"
BDS-CURATED-0031,nhà ở lực lượng vũ trang nhân dân Quận 12,needs_name_or_parent_review,yes,needs_parent_name_extraction,1,,,"[] P.ĐT báo cáo anh Mr Mike1 -CEO về hiệu quả sơ bộ cho dự án nhà ở lực lượng vũ trang nhân dân Quận 12. 1. Dự án Nhà ở lực lượng vũ trang nhân dân khu tái định cư Tân Thới Nhất (Depot Tham Lương), Quận 12 - Vị trí: https://maps.app.goo.gl/xg6rRMGswq5scyCbA - Tổng diện tích: 1,18 ha - Quy mô công trình: 2 block (1 NOTM, 1 NOXH) cao 12 tầng, 1 hầm - Tổng sản phẩm: NOTM: 129 căn NOXH: 539 căn - Tổng mức đầu tư: 904,9 tỷ (suất đầu tư xây dựng công trình : 11,2 tr/m2) - Tổng doanh thu: 1.081,2 tỷ (giá bán NOTM: 57tr./m2, giá bán NOXH: 24,1 tr/m2) Hiệu quả đầu tư: - LNTT: 105,38 tỷ - LNST: 93,1 tỷ - NPV: 16,8 tỷ - IRR: 16,0% - LNTT/TMĐT: 11,65% - LNTT/Vốn CSH: 50,5% 2. Dự án Nhà ở lực lượng vũ trang nhân dân khu Hiệp Thành 5,5 ha, Quận 12 - Vị trí: https://maps.app.goo.gl/whvDoK2djK9ZczAK8 - Tổng diện tích: 5,8 ha - Quy mô công trình: 4 block (1 NOTM, 3 NOXH) cao 14 tầng, 1 hầm - Tổng sản phẩm: NOTM: 659 căn NOXH: 3.012 căn - Tổng mức đầu tư: 4.222,8 tỷ (suất đầu tư xây dựng công trình : 11,2 tr/m2) - Tổng doanh thu: 5.134,7 tỷ (giá bán NOTM: 38tr./m2, giá bán NOXH: 24,7 tr/m2) Hiệu quả đầu tư: - LNTT: 610,6 tỷ - LNST: 566,4 tỷ - NPV: 99 tỷ - IRR: 16,4% - LNTT/TMĐT: 14,5% - LNTT/Vốn CSH: 8"
BDS-CURATED-0098,đấu giá 77ha,needs_name_or_parent_review,yes,needs_parent_name_extraction,3,,,"[] P.ĐT báo cáo Sếp Mr Mike1 -CEO về hiệu quả cho dự án đấu giá 77ha, Long Thành, Đồng Nai sau khi cập nhật theo giá CHI TIẾT từng phân khu của phòng R&D so với ngày báo cáo 08/08/2025 như sau: Tổng diện tích dự án: 772.835,2m2 Doanh thu chưa bao gồm VAT: 31.158 tỷ đồng (Tăng 2.900 tỷ đồng so với ngày báo cáo 8/8/2025 là 28.282 tỷ đồng 🡪 Lý do: giá nhà liên kế sau khi khảo sát và điều chỉnh tăng khoảng 10%, Biệt thự không đổi, phần công trình công cộng chuyển từ bán đất sang bán sàn xây dựng) 🡪 Thời gian bán hàng kéo dài 4 năm Tổng mức đầu tư 22.319 tỷ đồng, tăng 4.500 tỷ đồng so với ngày báo cáo 8/8/2025 là 17.749 tỷ 🡪 Lý do tăng: Do dự trù nghĩa vụ NOXH là 1.900 tỷ và theo thông tin của Trung Tâm phát triển quỹ đất CĐT phải xây dựng hoàn thành các công trình công cộng mới được phép chuyển nhượng nên phát sinh thêm chi phí xây dựng công trình công cộng 1.550 tỷ đồng, lãi vay tăng do tăng khoảng vay đấu giá lên 70%, chi phí dự phòng tăng thêm. Trong đó: Nghĩa vụ NOXH bổ sung dự trù 40% so với giá đấu tương đương 1.900 tỷ đồng (bao gồm 20% NOXH + 20% do trượt giá 3 năm làm hạ tầng và trong 3 năm này đã bán hàng tạo giá trong dự án) Lợi nhuận trước thuế: 5.391 tỷ đồng Lợi nhuận TT/TMĐT: --- [] P.ĐT báo cáo Sếp Mr Mike1 -CEO về hiệu quả cho dự án đấu giá 77ha, Long Thành, Đồng Nai sau khi cập nhật theo giá PHÂN CHI TIẾT từng khu của phòng R&D như sau: Tổng diện tích dự án: 772.835"
