chunk_id,source_file,report_date,report_datetime_raw,sender,name_hint,excerpt
41,batch_035.txt,,,,thay đổi khi thay đổi giá mua dự án và giá bán căn hộ,"P.ĐT báo cáo Sếp Admin 01 về cập nhật DA Võ Văn Kiệt (Gộp 2 Lô) theo chỉ tiêu QH dự kiến điều chỉnh, như sau: 1. Quy hoạch: Những thay đổi chính trong PA QH mới: Hệ số tăng từ 13,7 lên 14,7 Tầng cao từ 30 lên 36 tầng Tăng 3.467 m2 sàn kinh doanh ~ tăng 19 căn, từ 833 lên 852, đồng thời Shop điều chỉnh thành 3 tầng. 2. Hiệu quả tài chính: Đơn giá xây dựng All-in vẫn giữ 21 tr/m2 (gồm VAT). Chi phí kinh doanh bán hàng 19%/Doanh thu. Giá bán căn hộ giảm từ 105 xuống còn 99 tr/m2 (gồm VAT), tương đương với giá 90 tr chưa VAT ~ 5 tỷ/căn 56 m2. Giá bán Shop giữ đơn giá tầng 1+2 vẫn 230 tr/m2, tầng 3 còn 110 tr/m2 => Đơn giá bình quân cho căn Shop 3 tầng còn 193 tr/m2 (gồm VAT), ~ 175 tr chưa VAT ~ 50,8 tỷ/căn 3 tầng 290 m2. Hiệu quả tài chính có cải thiện so với phương án gộp cũ (30 tầng nổi, hệ"
42,batch_035.txt,,,,xung quanh,"Dạ bên đó đang bán từ 107 tr đến 167 tr/m2 tùy hệ số tầng, góc, view. Xin gửi Sếp giá căn hộ các dự án xung quanh... by Hanh T - INVT, has an attachment."
43,batch_035.txt,,,,xung quanh do phòng R&D tổng hợp,Hanh T - INVT 6/11 4:33 PM Translate Xin gửi Sếp giá căn hộ các dự án xung quanh do phòng R&D tổng hợp. Tổng hợp thị trường căn hộ cùng phân khúc gần DA VVK.pdf image by Hanh T - INVT
44,batch_036.txt,2026-06-11,6/11/2026 3:09 PM,Admin 01,,Admin 01 6/11/2026 3:09 PM Cái 120 tỷ đó có cách nào check chính xác đc ko Cái này chắc nhờ A Minh rà trên các cơ quan à Sếp Báo đi anh by Admin 01
45,batch_036.txt,,,,không đạt hiệu quả ạ Begin quote,"Dạ nếu giá bán 70tr và ko đóng LUR thì hiệu quả như sau: - LNTT: 137 tỷ - LNST: 109 tỷ - IRR: 5,11% - LNTT/TMĐT: 8,1% Dự án không đạt hiệu quả ạ Begin quote, Admin 01, 6/11/2026 3:15 PM, B... by Huy M - IM"
46,batch_037.txt,,,,Cát Lái - Sky Habitat,"P.ĐT báo cáo sếp Admin 01 cập nhật FS cho dự án Cát Lái - Sky Habitat, theo PA giá chào 690 tỷ bao tiền sử dụng đất (LUR) 1. Thông tin cập nhật: - Giá chào: 690 tỷ (bao gồm LUR) - Giá vốn: Qua trao đổi với đơn vị giới thiệu, Công ty dự án đang ghi nhận giá vốn chỉ 50 tỷ => Điều này dẫn đến thiệt hại về thuế TNDN cho công ty mình khi mình bỏ ra 690 tỷ mua cổ phần nhưng BCTC chỉ ghi nhận 50 tỷ. Tổng thiệt hại thuế TNDN ước tính là 128 tỷ, tức bằng (690-50)x20% Như vậy tổng giá đầu vào bao gồm giá chào và thiệt hại thuế dự kiến sẽ là 818 tỷ, đơn giá ~ 102tr./m2 - Giá bán: cập nhật từ Anh An, giá bán trung bình dự án là 80.8tr/m2 (chưa V, tim tường) 2. Hiệu quả: - LNTT (điều chỉnh thiệt hại về thuế): 424 tỷ - LNST (điều chỉnh thiệt hại về thuế): 340 tỷ - IRR: 15,5% - LNTT/TMĐT: 25,2% => Dự án "
47,batch_037.txt,,,,,"Admin 01 6/11 3:09 PM Translate Cái 120 tỷ đó có cách nào check chính xác đc ko Begin quote, Admin 01, 6/11/2026 3:09 PM, C... by Huy M - IM"
48,batch_039.txt,,,,,"Dạ gửi lại Sếp độ nhạy: Nếu giá mua từ 365 đến 370 tr/m2 và đơn giá bán từ 90 tr/m2 thì IRR chỉ được 9%, và LNTT/TMĐT được 15%. Để hiệu quả (IRR> 20% và LNTT/TMĐT >30%) với khung giá mua đất này thì đơn giá bán phải từ 108 tr/m2."
49,batch_039.txt,,,,Bào Kèo,"P.ĐT gửi anh Admin 01 báo cáo về dự án Bào Kèo, Phú Quốc, PA12A - 5,000 dân số; 2,269 căn hộ với mục đích chào bán toàn dự án như sau: I. THÔNG SỐ VỀ PHƯƠNG ÁN 12A: PA12A: Khai thác tối đa quỹ đất: 2.269 căn hộ, cao 40 tầng, HSSDĐ toàn khu 5.7 lần, tổng dân số 5,000 người. => PA12A tăng thêm 768 căn hộ và 1,469 người so với PA10 (1.501 căn hộ, cao 35 tầng, HSSDĐ toàn khu 4.4 lần, tổng dân số 3,531 người) II. GIẢ ĐỊNH TÍNH: 1. Điều kiện tiên quyết: Phải hoàn thành việc giải phóng mặt bằng. 2. Giá vốn đất ban đầu trước khi thực hiện chuyển nhượng dự án: 500 tỷ, gồm: - Chi phí bồi thường GPMB: 413 tỷ - Chi phí Pháp lý (từ hiện trạng đến đóng tiền SDĐ): 87 tỷ => 500 tỷ tương ứng với: ~ 12tr/m2 đất toàn khu 4.2ha, hiện trạng có 1.2ha đất ở ~ 20tr/m2 đất ở thương phẩm theo QH - 2.5ha 3. Giá chuy"
50,batch_042.txt,,,,600 tỷ,"Dạ trong bài tính gần nhất mình đang tính là: - Tiền mua dự án 600 tỷ, - Tiền sử dụng theo hệ số K mà đối tác báo: 120 tỷ => Tổng tiền liên quan đến đất là 720 tỷ Vậy lần này số liệu 690 tỷ này đã bao gồm luôn tiền sử dụng đất hệ số K luôn chưa ạ Begin quote, Hanh T - INVT, 5/28/2026 4:52 ... by Huy M - IM"
51,batch_042.txt,,,,📷 2,P.ĐT báo cáo Sếp Admin 01 về phương án gộp 2 lô Võ Văn Kiệt ~ diện tích 4.600 m2 như sau: 1. VỊ TRÍ VÀ RANH ĐẤT 2 LÔ ĐẤT: Vị trí theo đường link: Vị Trí Dự án 📷 2. THÔNG SỐ QUY HOẠCH Trên cơ sở… PA gộp 2 miến VVK nhé Sếp
52,batch_042.txt,,,,để hiệu quả IRR~ từ 15% là ở khung 260 tr đến 280 tr/m2 ~ 685 tỷ đến 738 tỷ đồng cho Lô A1,"Báo cáo Sếp Admin 01, bảng độ nhạy DA gộp 2 lô Võ Văn Kiệt theo thay đổi giá bán căn hộ và giá mua dự án: Theo bảng độ nhạy thì Với đơn giá bán căn hộ 90 tr/m2 thì giá mua dự án để hiệu quả IRR~ từ 15% là ở khung 260 tr đến 280 tr/m2 ~ 685 tỷ đến 738 tỷ đồng cho Lô A17-01 diện tích 2.635 m2. Ngoài ra, theo thông tin từ anh Tài thì tầng cao, hệ số, dân số của tổng hai lô theo chỉ tiêu mới đều tăng cao hơn trước đây. Hiện anh Tài đang tính toán lại phương án mới (có bố trí Shop 3-4 tầng theo gợi ý của Sếp), sau khi có PA từ anh Tài, chị sẽ cập nhật lại FS báo cáo lại à. Giá bán không trả được thấp vậy đâu. by Admin 01"
53,batch_046.txt,,,,thì cách tiếp cận sẽ khác so với các PA ban đầu,"Thao L - INVT 6/2 4:17 PM Edited Translate Với mục đích rao bán toàn dự án thì cách tiếp cận sẽ khác so với các PA ban đầu, P.ĐT sẽ kết hợp P.RD đang nghiên cứu thị trường để phù hợp hơn Sau khi có báo cáo của RD, P.ĐT sẽ tính toán và báo lại liền ạ"
54,batch_046.txt,,,,này Ok by Admin 01,"Phòng đầu tư xin báo cáo sếp Admin 01 về lô mặt tiền Quốc Lộ 13, Hiệp Bình Phước, TP Thủ Đức. 1. Vị trí dự án: https://maps.app.goo.gl/oHEYY6H9GGykdD9C6 2. Thông tin lô đất (nguồn anh Hùng): a. Diện tích: 42x100m (4.214m2) b. MĐSDĐ: Đất sản xuất phi nông nghiệp, thời hạn sử dung đất lâu dài c. Giá: 350 tỷ 3. Quy hoạch 1/2000: lô đất được quy hoạch hỗn hợp nhóm ở & DV là 2.900 m2 và đất cây xanh công viên1.300m2. => Lô đất có đất cây xanh công viên chiếm 31% khu đất, do đó phần đất ở phù hợp còn lại tương đối nhỏ. Lô đất đang được chào với giá 350 tỷ (tương đương 120Tr.vnđ/m2 đất quy hoạch hỗn hợp nhóm ở & DV). Phòng đầu tư đề xuất không nghiên cứu sâu dự án này Ok by Admin 01"
55,batch_049.txt,,,,,"Dạ, chi phí xây dựng khối 30 tầng sẽ thấp hơn, tuy nhiên để đảm bảo cùng quy mô căn hộ thì phải tăng mật độ xây dựng, dẫn đến giảm quỹ đất ở thấp tầng. Trong khi đó, phương án 40 tầng vừa giữ được nhiều đất thấp tầng hơn, vừa có lợi thế về giá bán các căn hộ tầng cao tốt hơn ạ Ngoài ra, theo thông lệ, tăng lên 1 tầng th... by Thao L - INVT"
56,batch_049.txt,,,,chư by Admin 01,"Thao L - INVT 6/2 3:24 PM Translate Ngoài ra, theo thông lệ, tăng lên 1 tầng thì SĐT/m2 sàn sẽ tăng khoảng 0.5% ạ => tăng từ 30 tầng lên 40 tầng thì SĐT/m2 sàn sẽ tăng khoảng 5% Làm phương án max để rao bán toàn dự án chư by Admin 01"
57,batch_050.txt,,,,Bà Kèo,"P.ĐT gửi anh Admin 01 về tóm tắt các phương án đang được binh của dự án Bà Kèo, Phú Quốc như sau: -PA10: Cân bằng cao tầng và thấp tầng: 1.501 căn hộ, cao 35 tầng, HSSDĐ toàn khu 4.4 lần, tổng dân số 3,531 người. -PA11: Tăng tỷ trọng cao tầng: 2.004 căn hộ, cao 35 tầng, HSSDĐ toàn khu 5.0 lần, tổng dân số 4,355 người. -PA12: Tăng mạnh tỷ trọng cao tầng: 2.000 căn hộ, cao 40 tầng, HSSDĐ toàn khu 5.3 lần, tổng dân số 4,525 người. -PA12A: Khai thác tối đa quỹ đất: 2.269 căn hộ, cao 40 tầng, HSSDĐ toàn khu 5.7 lần, tổng dân số 5,000 người. => P.QH hiện binh PA12A – PA khai thác tối đa dự án với quy mô 2,269 căn hộ, dân số khoảng 5,000 người. PA12A tăng thêm 768 căn hộ và 1,469 người so với PA10 - PA cân bằng, có hiệu quả ổn nhất trong các PA đã báo cáo trước Check xem CPXD 30 tầng và 40 tầng k"
58,batch_052.txt,2026-05-08,5/8/2026 11:57 AM,Khoa L - INVT,12ha KDC Vĩnh Phú gần Phú Quang,"Khoa L - INVT 5/8/2026 11:57 AM 📷 Dạ P.ĐT báo cáo sếp Admin 01 dự án 12ha KDC Vĩnh Phú gần Phú Quang. I. Thông tin tổng quan: 📷 Dựa vào sự phù hợp quy hoạch và hình dáng thuận lợi để triển khai dự án, P.ĐT đề xuất gom mua diện… Vào phòng a trình bày cái này"
59,batch_052.txt,,,,,Dạ em gởi sếp bảng độ nhạy theo đơn giá đất và tổng giá mua đất (kèm file pdf đã cập nhật bảng độ nhạy) 2026.06.01-Bao cao 12ha Vinh Phu.pdf Làm từ giá 12-14tr nha by Admin 01
60,batch_058.txt,,,,,"Admin 01 6/1 2:31 PM Translate - Đề xuất giá bán tại thời điểm mở bán cho cả 2 phương án: Căn hộ: giá bán sàn 90,4tr/m² tại năm Q.1/2026 (Bán trong vòng 8 Quý), tốc độ tăng giá đất 7%/năm => IRR và LNTT mới sẽ như nào Begin quote, Khoa L - INVT, 6/1/2026 2:31 P... by Admin 01"
61,batch_058.txt,,,,,Thao L - INVT 6/1 2:52 PM Translate Em gửi anh Admin 01 Hiệu quả 03 PA của Bà Kèo sau khi cập nhât: + Tăng 10% Dự phòng chi phí xây dựng so với báo cáo trước + Tăng 2% Chi phí bán hàng so với báo cáo trước Về giá bán thì có tự tin ko em by Admin 01
62,batch_059.txt,,,,đã được đưa vào danh sách thí điểm 171 Số thự tự 41,"Khoa L - INVT 6/1 2:28 PM Translate So với báo cáo năm 2023 thì hiện tại dự án đã được đưa vào danh sách thí điểm 171 Số thự tự 41, danh sách thí điểm đợt 3 nă... by Khoa L - INVT"
63,batch_059.txt,,,,,"Khoa L - INVT 6/1 2:31 PM Translate Số thự tự 41, danh sách thí điểm đợt 3 năm 2025 ngày 12/12/2025 - Đề xuất giá bán tại thời điểm mở bán cho... by Admin 01"
64,batch_059.txt,,,,Trần Đức 1 (2,"P.ĐT báo cáo sếp Admin 01 dự án Trần Đức 1 (2.8ha) I. Thông tin dự án - Diện tích: 2.8 ha - Vị trí: Ngã tư Mỹ Phước Tân Vạn - Thủ Khoa Huân, P.Thuận Giao, Bình Dương (cũ) https://maps.app.goo.gl/t178LDzcrFtjxgEz9 II. PA quy hoạch: - Khu đất dự án thuộc ô khu phố có diện tích 8.5ha, hệ số 9/13 (9 ở, 4 TMDV), dân số 4.000, chức năng ở hỗn hợp. - Do dự án có quy mô 2.8ha nên không thể lấy được hết dân số 4000. P.TKQH đã binh phương án sơ bộ như sau: - Hệ số: 5.08 - Dân số: 2.700 - Quy mô: 2 phân khu + Cao tầng (30 tầng) : 1.46 ha - 1.275 căn hộ ở, 18 căn shop TM và 154 căn officetel. + Thấp tầng (nhà liên kế 1 trệ"
65,batch_060.txt,,,,Urban Green,"P.ĐT gửi lại sếp Admin 01 báo cáo dự án 5,1ha Kinh Đô, mặt tiền Đường số 4, phường Hiệp Bình Phước, TP. Thủ Đức, TP. Hồ Chí Minh - Báo cáo vào ngày 18/12/2023 1/ Vị trí Tiếp giáp 2 mặt tiền Đường số 4, đường trải nhựa rộng khoảng 6-7m, quy hoạch lộ giới dự kiến 20m, cách trục đường Quốc lộ 13 khoảng 230m, cách khu đô thị Vạn Phúc khoảng 800m Cách sân bay Quốc tế Tân Sơn Nhất khoảng 8,2km Cách Chợ Bến Thành khoảng 9,6km 2/ Hiện trạng: Đất trống + nhà xưởng (hình ảnh vệ tinh) 3/ Pháp lý đất: - Tổng diện tích đất Công ty Kinh Đô sử dụng: 5,1ha. Chưa có đất ở + Có 4,9ha đã được cấp sổ: * Loại đất: Đất sản xuất; * Hình thức sử dụng đất: Giao đất có thu tiền sử dung đất; * Thời hạn sử dụng đất: Ổn định lâu dài (Căn cứ QĐ 2232/QĐ-UB ngày 16/6/2003 của UBND Thành phố, Sở Tài nguyên và Môi trường c"
66,batch_062.txt,,,,gộp là 1,"P.ĐT báo cáo Sếp Admin 01 về phương án gộp 2 lô Võ Văn Kiệt ~ diện tích 4.600 m2 như sau: 1. VỊ TRÍ VÀ RANH ĐẤT 2 LÔ ĐẤT: Vị trí theo đường link: Vị Trí Dự án 2. THÔNG SỐ QUY HOẠCH Trên cơ sở phòng QH giả định: Giữ nguyên chỉ tiêu dân số của 2 lô, theo đó tổng dân số cho dự án gộp là 1.290 dân (Lô Kế VVK là 740, Lô VVK là 550 dân). Điều chỉnh tăng hệ số sử dụng đất lên 13.7 (tăng 0.9 lần so với QH Lô Kế VVK là 12.8) đồng thời tăng 3 tầng nổi. + Diện tích đất của 2 lô : 4.613 m2 + Quy mô xây dựng: 2 Block 30 tầng nổi, 3 tầng hầm. + Tổng sản phẩm: 833 căn gồm 812 căn hộ ở + 21 căn Shop TM khối đế. + Hệ số sử dụng đất: 13,7 lần. 3. HIỆU QUẢ DỰ ÁN Giả định về Giá mua dự án: * Lô A17-02 (gọi là DA Võ Văn Kiệt) cố định ~ 190 tr/m2. * Lô A17-01 (gọi là DA Kế Võ Văn Kiệt) theo đơn giá chào là 380 "
67,batch_062.txt,,,,Vo Van Kiet Gop 2 Lo (IN),Phòng xin gửi đính kèm Báo cáo Đầu tư (dạng trình bày) và Báo cáo đề xuất giá của phòng R&D. 28.5 P.ĐT BC Trinh Bay DA Vo Van Kiet Gop 2 Lo (IN).pdf 27052026_R&D_2VVK - IN.pdf Sao Phú Quốc xây 16tr mà ĐN xây 21tr lận by Admin 01
68,batch_062.txt,2026-05-28,5/28/2026 5:16 PM,Admin 01,,"Admin 01 5/28/2026 5:16 PM Sao Phú Quốc xây 16tr mà ĐN xây 21tr lận Cái Đà Nẵng mình xây 3 hầm lận Sếp, Còn cái Bà Kèo mình 1 hầm. Với là cái ĐN mình bán tới gía ~100 tr/m2 nên chuẩn đầu tư, thiết bị cũng phải cao hơn cái Bà Kèo đang bán 65-70/m2 à Sếp."
69,batch_062.txt,,,,,"Admin 01 6/1 1:51 PM https://www.google.com/maps?q=10.8403809,106.7198151&entry=gps&shh=CAE&lucs=,94297699,94231188,9428… Hồi xưa mình có tính cái Kinh Đô này đúng k... by Admin 01"
70,batch_064.txt,,,,H2-02 với các giả định cập nhật sau,"P.ĐT báo cáo sếp Admin 01 cập nhật FS dự án H2-02 với các giả định cập nhật sau: 1. Giá chào cập nhật 600 tỷ 2. Tiền sử dụng đất 120 tỷ. Qua làm việc, đối tác thông báo tiền sử dụng đất còn phải nộ… 2. 120 tỷ là số chốt chưa hay áng chừng nhỉ Begin quote, Admin 01, 5/27/2026 7:36 PM, 2... by Huy M - IM"
71,batch_064.txt,2026-05-27,5/27/2026 7:36 PM,Admin 01,tham gia để đánh giá thêm về chuyên mô á Sếp,"Admin 01 5/27/2026 7:36 PM 2. 120 tỷ là số chốt chưa hay áng chừng nhỉ Mình đang tạm lấy theo số bên đó báo Sếp. Số liệu chi tiết thẩm định, cơ sở thì chưa có thông tin để check nên anh mới đề xuất có plda tham gia để đánh giá thêm về chuyên mô á Sếp. Với cái này họ chuyển cty nên cũng cần PTC thẩm định về bctc công tin để xem có khoản nợ tiềm tàng nào ko để tránh rủi ro mình mua vào sau này phát sinh thì mình phải chịu Sếp"
72,batch_064.txt,,,,43ha - Dự án Tân phú,"P.ĐT gửi anh Admin 01 tóm tắt PL sơ bộ của dự án 43ha - Dự án Tân phú, Bình Dương (Kim Oanh) như sau: Link: Công ty Kim Oanh liên quan gì đến vụ án 43ha “đất vàng” tại Bình Dương? Đối tác đang chào bán 13tr/m2 cho 43 ha (5,600 tỷ) ~ 30tr/m2 đất ở thương phẩm (theo 1/500 dự kiến đối tác đề xuất) và giá chào này theo hiện trạng dự án, không"
73,batch_066.txt,2026-05-27,5/27/2026 4:34 PM,Admin 01,Fenica (16%),"Admin 01 5/27/2026 4:34 PM Chi phí bán hàng ngoài đảo này tốn hơn nha Về chi phí bán hàng: -Tỷ lệ chi phí bán hàng của khối cao tầng đang dự kiến ở mức 17%, cao hơn so với dự án Fenica (16%). Đồng thời, mức chi phí này hiện chưa bao gồm chi phí nhà mẫu. -Ngoài ra, trong cơ cấu chi phí bán hàng có nhiều khoản mang tính chất cố định (fixed cost) nhưng hiện vẫn đang được phân bổ theo tỷ lệ doanh thu, như: chi phí setup sàn bán hàng, chi phí nhân sự quản lý, chi phí tổ chức sự kiện/bán hàng, sa bàn,… Các khoản chi phí này thực tế không chênh lệch quá lớn giữa dự án quy mô 1,500–2,000 căn của Bà Kèo và dự án Fenica chỉ khoảng 579 căn -Chi tiết tổng chi phí bán hàng (chưa VAT) của từng phương án hiện cũng rất cao như sau: +PA10: 1,362 tỷ + PA11: 1,513 tỷ + PA12: 1,590 tỷ => Do đó, nhìn chung chi"
74,batch_066.txt,2026-05-27,5/27/2026 4:35 PM,Admin 01,cao tầng phải đầu tư 2–3 tầng hầm Trường hợp cần rà soát chi tiết và cập nhật chính xác hơ,"Admin 01 5/27/2026 4:35 PM Với chi phí dự phòng cũng cao hơn Về chi phí xây dựng: -Đối với khối cao tầng, hiện phương án thiết kế từ P.QH đang theo hướng tối ưu chi phí xây dựng, gồm: chỉ bố trí 01 tầng hầm và khối tháp cao khoảng 35–40 tầng, đồng thời sử dụng giải pháp để xe nổi. => Vì vậy, chi phí xây dựng dự kiến sẽ không quá nặng như các dự án cao tầng phải đầu tư 2–3 tầng hầm Trường hợp cần rà soát chi tiết và cập nhật chính xác hơn, P.ĐT sẽ phối hợp cung cấp thêm thông tin đầu vào để P.QS tính toán và cập nhật lại chi phí xây dựng cụ thể ạ Anh nghĩ nên tăng cp bán hàng đi, ngoài đảo... by Admin 01"
