master_id,project_name,category,latest_report_date,map_urls,location,province_city,district_area,source_files,source_excerpt
BDS-MASTER-0066,kế bên DA Võ Văn Kiệt,no_map_link_matched,,,"VÀ RANH ĐẤT: Dự án thuộc lô A17-01, sát bên dự án Võ Văn Kiệt của Công ty (lô A17-02), đường Võ Văn Kiệt, TP. Đà Nẵng. Vị trí theo đường link: Vị Trí Dự án 2. THÔNG SỐ QUY HOẠCH Trên cơ sở Quyết định chủ trương đầu tư th",Đà Nẵng,,batch_074.txt,"[] P.ĐT báo cáo Sếp Admin 01 về dự án kế bên DA Võ Văn Kiệt, TP Đà Nẵng như sau: 1. VỊ TRÍ VÀ RANH ĐẤT: Dự án thuộc lô A17-01, sát bên dự án Võ Văn Kiệt của Công ty (lô A17-02), đường Võ Văn Kiệt, TP. Đà Nẵng. Vị trí theo đường link: Vị Trí Dự án 2. THÔNG SỐ QUY HOẠCH Trên cơ sở Quyết định chủ trương đầu tư theo QĐ 2915/QĐ-UBND ngày 09/12/2025 (nguồn từ cổng thông tin điện tử Thành phố Đà Nẵng tại trang Cổng thông tin TP Đà Nẵng Diện tích đất: 2.635 m2 Dân số: 740 dân MĐXD: 60% Tầng cao: 27 tầng nổi, 3 tầng hầm. Tổng sản phẩm 305 căn gồm 299 căn hộ ở (không bán cho tổ chức, cá nhân người nước ngoài) + 6 căn shop khối đế (1 Trệt 1 Lầu). Hệ số sử dụng đất: 12,8 lần. 3. HIỆU QUẢ DỰ ÁN 3.1 Chi phí (Gồm VAT): Chi phí đất: 1.182 tỷ đồng ~ 52% , gồm CP mua DA và tiền sử dụng đất nộp bổ sung: + CP nhận chuyển nhượng: 1.001 tỷ đồng ~ đơn giá chào là 380 tr.đ/m2, cao gấp đôi giá DA Võ Văn Kiệt là "
BDS-MASTER-0372,k… Gửi lại độ nhạy,no_map_link_matched,,,,,,batch_029.txt,"[] Dạ Sếp. Hiện tại Anh Minh vẫn tiếp tục rà soát từ nhiều nguồn để kiểm tra rủi ro pháp lý dự án. Liên quan đến LUR, theo các hồ sơ mình có được và cũng như nhận định từ P.PLDA thì khả năng cao dự án k… Gửi lại độ nhạy"
BDS-MASTER-0197,là 300 tỷ * Giải thích hệ số sử dụng đất càng cao (từ 3,no_map_link_matched,,,,TP.HCM,,batch_520.txt,"[] Phòng ĐT báo cáo anh Mr Mike1 -CEO về độ nhạy lợi nhuận trước thuế / Tổng mức đầu tư giữa đơn giá đóng tiền sử dụng đất và hệ số sử dụng đất toàn khu của dự án 1,6ha Phan Văn Hớn như sau: * Bảng độ nhạy lợi nhuận trước thuế / Tổng mức đầu tư giữa đơn giá đóng tiền sử dụng đất và hệ số sử dụng đất toàn khu, khi chi phí chuyển nhượng dự án là 300 tỷ * Giải thích hệ số sử dụng đất càng cao (từ 3,73 đến 8) nhưng đơn giá đóng tiền sử dụng đất lại giảm, vì trong bài toán thặng dư theo hướng dẫn cách tính của TP.HCM: Giá trị thặng dư = Doanh thu (1) – Chi phí xây dựng (2) – Lợi nhuận nhà đầu tư (3) Khi hệ số sử dụng đất tăng dần từ 3,73 đến 8: (1) Doanh thu: Doanh thu tăng do diện tích sàn thương phẩm tăng khi hệ số sử dụng đất tăng, trong khi đơn giá bán không đổi (chỉ một biến số diện tích sàn thương phẩm tăng) (2) Chi phí xây dựng: Chi phí xây dựng tăng nhanh hơn doanh thu (1). Khi hệ số "
BDS-MASTER-0198,là 547 tỷ,no_map_link_matched,,,,,,batch_529.txt; batch_577.txt,"[] P.ĐT báo cáo anh Mr Mike1 -CEO về độ nhạy lợi nhuận trước thuế / Tổng mức đầu tư giữa đơn giá đóng tiền sử dụng đất và hệ số sử dụng đất toàn khu của dự án 1,6ha Phan Văn Hớn như sau: Tháng 1/2025 phòng đã báo cáo hiệu quả dự án, với: - Hệ số sử dụng Đất: 3,73, trong đó chung cư cao tầng là 3,16 và nhà ở thấp tầng là 0,57. Trong điều kiện phải xin thêm được 661 dân thì chi phí chuyển nhượng dự án là 547 tỷ, tương ứng với 33tr/m² đất Chạy độ nhạy Lợi nhuận trước thuế / Tổng mức đầu tư với các giả định: - Chi phí chuyển nhượng của dự án cố định là 547 tỷ - Tình hình kinh doanh không thay đổi Độ nhạy Lợi nhuận trước thuế / Tổng mức đầu tư của dự án với 2 biến số: Biến số 1: Đơn giá đóng tiền sử dụng đất trên tổng diện tích đất phù hợp quy hoạch Biến số 2: Hệ số sử dụng đất toàn khu (tầng cao và dân số phải tăng thêm tương ứng với hệ số sử dụng Đất) Message by Unknown User --- [] P.ĐT báo"
BDS-MASTER-0261,là KCN,no_map_link_matched,,,"dự án. Có một số đánh giá như sau: 1. Về vị trí: Thuộc trung tâm hành chính mới xã Nhơn Trạch, vị trí cửa ngõ sân bay Long Thành. Xung quanh dự án là KCN, dự án đã triển khai và quy hoạch nhiều dự án nhà ở phát triển tro",,Nhơn Trạch,batch_344.txt,"[] P.ĐT sau khi nghiên cứu hồ sơ pháp lý, vị trí dự án. Có một số đánh giá như sau: 1. Về vị trí: Thuộc trung tâm hành chính mới xã Nhơn Trạch, vị trí cửa ngõ sân bay Long Thành. Xung quanh dự án là KCN, dự án đã triển khai và quy hoạch nhiều dự án nhà ở phát triển trong tương lai. 2. Về quy mô: Quy mô và cơ cấu sản phẩm theo 1/500 được duyệt, bao gồm: STT Chức năng Diện tích (m2) Số lượng căn (căn) Tỷ lệ (%) 1 Đất ở 55,825 61% Đất xây dựng chung cư 18,830 1 Block cao 15 tầng, 1 Block cao 22 tầng 20% Biệt thự + nhà liên kế 36,995 248 40% 2 Đất cây xanh 5,462 6% 3 Đất giao thông 30,788 33% Tổng cộng 92,075 Tính chất dự án: quy hoạch đầu tư xây dựng khu nhà ở công nhân và chuyên gia làm việc tại các KCN Nhơn Trạch. 3. Về hiện trạng hồ sơ pháp lý dự án:"
BDS-MASTER-0450,lớn thì gần như sẽ phải đấu t,no_map_link_matched,2024-12-16,,,,,batch_566.txt,[2024-12-16] Huy M - IM 12/16/2024 8:48 PM Translate Theo quy định vậy thì đc hiểu là NN sẽ thực hiện và theo thời gian đã nêu trong lúc chào thầu. Nếu làm dự án lớn thì gần như sẽ phải đấu t... by Huy M - IM
BDS-MASTER-0373,lớn thì gần như sẽ phải đấu thầu,no_map_link_matched,2024-12-16,,,,,batch_561.txt,[2024-12-16] Huy M - IM 12/16/2024 8:50 PM Translate Nếu làm dự án lớn thì gần như sẽ phải đấu thầu. Nên anh đề xuất P.PLDA có buổi training về các quy định luật hiện hành về đấu thầu à… Link https://tienphong.vn/dau-thau-khu-do-t... by Huy M - IM
BDS-MASTER-0452,một lần,no_map_link_matched,,,,,,batch_023.txt,"[] Dạ IRR khác biệt nhiều so với LNTT/TMĐT vì ngày lúc đầu mình tự bỏ tiền vốn ra để mua dự án một lần, cũng như là dòng tiền bán hàng em đang dự trù thận trọng (tốc độ bán hàng kéo dài). Vì vậy yếu tố IRR sẽ thấp hơn LNTT/TMĐT ạ Thử hỏi anh Dũng xem nếu mình mua rồi hợp t... by Admin 01"
BDS-MASTER-0376,mở bán mới/dự kiến ở thị trường HCM,no_map_link_matched,2024-12-07,,,Hồ Chí Minh,,batch_580.txt,"[2024-12-07] Mr Mike1 -CEO 12/7/2024 1:27 PM Translate Hội nghị BĐS Việt Nam “VRES 2024” qua các con số - 58% là giá chung cư Hà nội tăng trong năm 2024, trong khi đó thị trường HCM chỉ ở mức tăng khiêm tốn là 17%. - 31.3 là số năm kiếm tiền mà thế hệ 7X có thể mua được nhà, với 8X là 22.7 năm và 9X là 25.8 năm, thế hệ trẻ nào cũng khó mua nhà không chỉ mỗi GenZ. - 61tr/m2 là giá trung bình thị trường chung cư HN, sau 10 năm thì giá HN đã vượt hơn thị trường HCM 20%. - 111tr/m2 là trung bình cộng các dự án mở bán mới/dự kiến ở thị trường HCM, trong đó thấp nhất là Mizuki với giá 55tr/m2 và cao nhất đang là Opusk Thủ Thiêm với giá 290tr/m2. - 7.5 lần là số lượng quan tâm tăng trưởng của người HCM gia tăng tìm kiếm khi thấy thị trường HN sốt nóng trong cả năm 2024. - 67% nguồn cung sơ cấp và thứ cấp chung cư ở thị trường HN đang được cao cấp hóa với mức giá >55tr/m2, dự báo trong năm 2025 "
BDS-MASTER-0499,nha em,no_map_link_matched,,,,,,batch_141.txt,"[] Dạ vâng ạ, để tối nay em cày voted ạ. 4 DA nha em: 1. Legacy Hoi An 2. Sen Hoi An 3. Bel Marina Hoi An 4. The Signature Hoi An K.ĐT báo cáo anh Admin 01 về dự án Bà K... by Thao L - INVT"
BDS-MASTER-0453,nhiều và phân mảng,no_map_link_matched,2025-04-17,,,,,batch_452.txt,"[2025-04-17] Unknown User 4/17/2025 8:38 AM DIG HDC khi nào báo cáo đc ta Trong tuần này anh sẽ báo cáo trước DIG, Còn HDC dự án nhiều và phân mảng... cần thêm thời gian để tìm hiểu về hiện trạng thì qua tuần sau anh sẽ báo cáo à. Thoi -Tro Ly GD Liên quan đến nội du... by Huy M - IM"
BDS-MASTER-0454,nào mà đóng tssđ hàng năm nó cứ t,no_map_link_matched,2023-08-11,,,,,batch_776.txt,"[2023-08-11] Binh Vo-GD-PTDT 8/11/2023 10:47 AM Giờ tssđ sẽ rất rát, sẽ định giá sát theo giá thị trường hết Nếu dự án nào mà đóng tssđ hàng năm nó cứ t... by Unknown User"
BDS-MASTER-0316,này by Huy M - IM,no_map_link_matched,2023-08-04,,,,,batch_779.txt,"[2023-08-04] Huy M - IM 8/4/2023 12:39 PM Hồi trước phương án tính là giá chào đối tác bao luôn tiền sử dụng đất, giờ cập nhật lại pháp lý mình phải tính lại tiền sử dụng đất thêm và rà soát lại phần dat quy hoach cho 20% NOXH do giờ trên 2ha sẽ phải làm không được nộp tiền nữa như lúc trước mình tính à Team sẽ tập trung để báo lại sớm dự án này by Huy M - IM"
BDS-MASTER-0266,này không,no_map_link_matched,,,,,,batch_094.txt,"[] Hanh T - INVT 5/15 5:31 PM Edited Translate Với thông tin quy hoạch như anh Tài đánh giá thì phần đất QH đất ở rất thấp chỉ 336 m2 và gần như là không có dân số, đa phần là đất thuộc TMDV (800 dân cho cả ô phố 16,4ha) và khả năng xin điều chỉnh để nâng hệ số sử dụng đất và dân số cho khu đất 1,1 ha này là khó. Do đó, phòng xin ý kiến Sếp có tiếp tục nghiên cứu sâu DA này không. Phòng xin gửi đính kèm thông tin về khu đất từ phía Sacombank chào đấu giá. Trân trọng. TanPhu 1.pdf"
BDS-MASTER-0456,này luôn nhé,no_map_link_matched,2025-04-09,,,Bình Dương,,batch_467.txt,"[2025-04-09] Unknown User 4/9/2025 6:04 PM Nói chuyện với anh Tâm thử xem Anh nhận chỉ đạo à và ngày mai có Anh Minh - GĐPL vào, phụ trách Bình Dương thì anh sẽ trao đổi với ảnh về dự án này luôn nhé. ok a by Unknown User"
BDS-MASTER-0458,này nha by Unknown User,no_map_link_matched,2023-09-03,,,,,batch_768.txt,[2023-09-03] Tuan Tran-CEO 9/3/2023 6:55 PM https://drive.google.com/drive/folders/1JBSCsmYSNwJrhI7MtJd8L19xTEFImdI3?usp=sharing Venezia_Hồ sơ - Google ドライブ drive.google.com Mng nghiên cứu dự án này nha by Unknown User
BDS-MASTER-0460,này thì chuyển cho anh Tâm nên K,no_map_link_matched,2023-08-07,,,,,batch_777.txt,[2023-08-07] Huy M - IM 8/7/2023 4:31 PM Anh Tâm có yêu cầu sau khi xong báo cáo dự án này thì chuyển cho anh Tâm nên K.ĐT xin ý kiến CEO Tuan Tran-CEO được chuyển tiếp báo cáo này à Chuyển nha by Unknown User
BDS-MASTER-0461,này trước họ rao 900ty đúng ko mng,no_map_link_matched,2024-06-02,,,,,batch_688.txt,[2024-06-02] Tuan Tran-CEO 6/2/2024 9:25 AM Translate Dự án này trước họ rao 900ty đúng ko mng. Lúc mình tính fs là 900 đk Hồi mình tính trong fs là 1300 à by Huy M - IM
BDS-MASTER-0462,này đâu có cái nào mình nghiên,no_map_link_matched,2023-07-07,,,,,batch_804.txt,[2023-07-07] Huy M - IM 7/7/2023 11:17 AM Chi tiết theo báo cáo đính kèm. 3 Du an sai Pham Trong Quan Ly Dat Dai - tinh Dong Nai.pdf Ủa mấy dự án này đâu có cái nào mình nghiên... by Unknown User
BDS-MASTER-0463,này đâu có cái nào mình nghiên cứu ta Bên Mr,no_map_link_matched,2023-07-07,,,,,batch_804.txt,[2023-07-07] Tuan Tran-CEO 7/7/2023 11:19 AM Ủa mấy dự án này đâu có cái nào mình nghiên cứu ta Bên Mr. Ka có gửi KĐT nghiên cứu đánh giá v... by Huy M - IM
BDS-MASTER-0464,này đã có đánh giá báo cáo Sếp trước đây rồi à,no_map_link_matched,,,,Đồng Nai,Nhơn Trạch,batch_371.txt,"[] Báo cáo Sếp là các dự án này đã có đánh giá báo cáo Sếp trước đây rồi à. Cụ thể lúc đó là Team có đánh giá chung tổng cộng là 6 Dự án NOXH Đồng Nai (2 Nhơn Trạch, 3 Biên Hòa, 1 Trảng Bom) thì kết quả nhận định ở Nhơn Trạch nhu cầu về NOXH chưa cao và đánh giá các Dự án ở Biên Hòa phù hợp hơn. Begin quote, Khoa L - INVT, 3/25/2025 4:21 ... by Huy M - IM"
BDS-MASTER-0385,nằm ở vị trí quỹ đất còn nhiều,no_map_link_matched,,,"quỹ đất còn nhiều, dân cư còn thưa thớt, dẫn đến tính thanh khoản cũng thấp hơn so với khu gần Quốc lộ 51 và Cảng Cái Mép nên tầm nhìn phải trung, dài hạn khi sáp nhập vào TP.HCM Begin quote, Mr Mike1 -CEO, 4/8/2025 7:42",Đồng Nai,Long Thành,batch_469.txt,"[] Dạ đúng ạ, ở Phú Mỹ vẫn câu chuyện Cảng Cái Mép, cao tốc Biên Hoà - Vũng Tàu và gần sân bay Long Thành bao năm qua nhưng giá đất khu này không bứt phá so với Đồng Nai hay Bình Dương được ạ, do hạ tầng giao thông chưa được chú trọng và dự án nằm ở vị trí quỹ đất còn nhiều, dân cư còn thưa thớt, dẫn đến tính thanh khoản cũng thấp hơn so với khu gần Quốc lộ 51 và Cảng Cái Mép nên tầm nhìn phải trung, dài hạn khi sáp nhập vào TP.HCM Begin quote, Mr Mike1 -CEO, 4/8/2025 7:42 P... by Huy M - IM"
BDS-MASTER-0230,nữa Tính ra thì đúng là như vậy,no_map_link_matched,2025-01-20,,,,,batch_541.txt,"[2025-01-20] Unknown User 1/20/2025 11:58 AM Tính ra đi mua ở đây là còn rẻ hơn tự đi làm dự án nữa Tính ra thì đúng là như vậy. Tuy nhiên khu vực Chơn Thành Bình Phước thị trường còn yếu, nhiều dự án bán chủ yếu đầu cơ, không có dân về ở. Khu KCN Becamex hơn 2000ha cũng chỉ mới lắp đầy hơn 10%. Chưa kể kcn cũng sẽ có quy hoạch khu nhà ở cho người lao động… nên các khu này nếu mua thì phải đợi rất lâu. Team cũng đang đánh giá khu đất Đường Nguyên Văn Linh, đang chờ anh Tài gửi Quy Hoạch mới nhất để rà soát và báo CEO à Thì vậy mới là đầu cơ anh. Đợi thị trường r... by Unknown User"
BDS-MASTER-0466,phát triển nhà ở kết họp TOD,no_map_link_matched,2025-04-08,,,Bà Rịa như trước đây,Biên Hòa,batch_469.txt,"[2025-04-08] Unknown User 4/8/2025 7:42 PM Mấy cái xa xôi này phải lãi cao mới làm nổi, lãi mỏng dưới 20% là thua. Vì phải có sóng mới bán đc hàng Đánh giá đầu tư ở Phú Mỹ hiện nay mình đánh giá về định hướng sau sáp nhập sẽ ko bị tình trạng địa phương cục bộ bảo vệ nguồn thu ngân sách mà HCM ko nhả các hoạt động cảng về Bà Rịa như trước đây. NN cho sáp nhập 1 HCM rộng lớn như vậy theo nhận định để phá cỡ sự cục bộ này để cho Cái Mép được phát triển vì nó có đủ địa thế thuận lợi... để làm cảng lớn. Đủ tiềm năng là Hải Phòng ở Phía Nam, và định hướng các quỹ đất cảng dọc sông HCM sẽ làm các dự án phát triển nhà ở kết họp TOD, giảm tải đc hạ tầng giao thông xe container đi trong thành phố, bớt áp lực giao thông, cho đi ra các đường vành đai, cao tốc về Cái Mép. Cao tốc Biên Hòa - Vũng Tàu thì 30/4/2025 sẽ thông xe đoạn đi ba Bà Rịa, có nút giao gần dự án. Begin quote, Mr Mike1 -CEO, 4/8/20"
BDS-MASTER-0387,phân lô (,no_map_link_matched,2023-06-22,,nào 47.5tr và vị trí nào 64.8tr 1 Like reaction. Tìm hiểu bên Nhơn Trạch xem dự án phân lô (... by Unknown User,,Nhơn Trạch,batch_835.txt,"[2023-06-22] Tuan Tran-CEO 6/22/2023 10:42 AM Cho cụ thể, ví dụ lô E thì vị trí nào 47.5tr và vị trí nào 64.8tr 1 Like reaction. Tìm hiểu bên Nhơn Trạch xem dự án phân lô (... by Unknown User"
BDS-MASTER-0388,phía Bắc,no_map_link_matched,2023-04-27,,,Vĩnh Phúc,,batch_881.txt,"[2023-04-27] Huy M - IM 4/27/2023 9:13 AM Liên quan đến chuyến công tác các dự án phía Bắc, kế hoạch công việc vẫn theo thời gian đã trình CEO. Riêng A Sơn R&D sẽ thêm 1 ngày mai (28/4) để đi KCN Vĩnh Phúc cùng với A Toán P.TGĐ của Bee Hà Nội để đáng giá thêm. KDT trình CEO Tuan Tran-CEO duyệt à. Ok a by Unknown User"
BDS-MASTER-0467,quy nhơn nha 1 Heart reaction,no_map_link_matched,2023-05-18,,,,,batch_880.txt,[2023-05-18] Tuan Tran-CEO 5/18/2023 3:09 AM Gửi lại em thông tin cái dự án quy nhơn nha 1 Heart reaction. K.ĐT gửi CEO thông tin dự án Greenhill_Quy ... by Huy M - IM
BDS-MASTER-0468,rồi,no_map_link_matched,2023-09-25,,,,,batch_762.txt,"[2023-09-25] Binh Vo-GD-PTDT 9/25/2023 9:54 AM Nhưng nếu bán noxh xong là định vị giá của dự án rồi, Vì cùng khu, và noxh ko thể bán giá cao đượ... by Unknown User"
BDS-MASTER-0268,sau này chỉ có đấu thầu,no_map_link_matched,2025-05-25,,"ok mà, quan trọng là giá đấu thầu như thế nào A Hiếu - PL có báo cáo hồ sơ hiện tại xong sẽ đánh giá cần thông tin gì thêm vs mình cũng phải nghiên cứu chi tiết vào phần đấu thầu. Vì bây giờ thí điểm chỉ gỡ 30% cho các h",,,batch_395.txt,"[2025-05-25] Unknown User 5/25/2025 4:43 PM Vị trí ok mà, quan trọng là giá đấu thầu như thế nào A Hiếu - PL có báo cáo hồ sơ hiện tại xong sẽ đánh giá cần thông tin gì thêm vs mình cũng phải nghiên cứu chi tiết vào phần đấu thầu. Vì bây giờ thí điểm chỉ gỡ 30% cho các hồ sơ hiện trạng đất chưa full ở. Thì dự án sau này chỉ có đấu thầu, đấu giá. Chứ đất full 100% ở thì ko có Nên bộ phận pháp lý mình cần nghiên cứu chi... by Huy M - IM"
BDS-MASTER-0323,sẽ bắt đầu từ quý 4-2026 đến năm 2029,no_map_link_matched,,,,Đồng Nai,Long Thành,batch_592.txt,"[] P.ĐT gửi anh Mr Mike1 -CEO thông tin về tuyến đường sắt nhẹ Thủ Thiêm - Long Thành như sau: Theo Quyết định số 586/QĐ-TTg ban hành ngày 03/07/2024 của Thủ tướng Chính phủ về Phê duyệt Quy hoạch tỉnh Đồng Nai thời kì 2021-2030, tầm nhìn đến 2025 (trang 55) có thông tin về Tuyến đường sắt nhẹ Thủ Thiêm - Long Thành được cập nhật vào Quy hoạch mạng lưới đường sắt thời kỳ 2021-2030, tầm nhìn năm 2050 được Thủ tướng Chính phủ phê duyệt. Tuy nhiên chưa có thông tin chính thức về tiền độ dự án này. Ngoài ra, theo thông tin ngoài lề về tiến độ dự kiến như sau: Link: Tuyến đường sắt Thủ Thiêm - Long Thành dự kiến khởi công vào quý 4-2026 | BÁO SÀI GÒN GIẢI PHÓNG: + Giai đoạn thi công xây dựng dự án sẽ bắt đầu từ quý 4-2026 đến năm 2029; mua sắm trang thiết bị trong năm 2028-2029; + Dự kiến từ năm 2030 vận hành thử, khai thác thương mại. 2024.07.03_586.TTG_Quy hoach tinh Dong Nai 2021-2030-"
BDS-MASTER-0391,team đã đi khảo sát,no_map_link_matched,2023-04-15,,,,,batch_899.txt,"[2023-04-15] Huy M - IM 4/15/2023 11:39 AM Edited Bên Thái tuần này đang trong thời gian nghỉ lễ Tết truyền thống của họ, qua đầu tuần sau sẽ gửi bổ sung thêm các thông tin còn thiếu cho các dự án team đã đi khảo sát. Team sẽ gửi Tuấn báo cáo cho dự án 1ha -Bangkok vào ngày 21/4 nhé."
BDS-MASTER-0078,thay đổi khi thay đổi giá mua dự án và giá bán căn hộ,no_map_link_matched,,,,Đà Nẵng,,batch_035.txt,"[] P.ĐT báo cáo Sếp Admin 01 về cập nhật DA Võ Văn Kiệt (Gộp 2 Lô) theo chỉ tiêu QH dự kiến điều chỉnh, như sau: 1. Quy hoạch: Những thay đổi chính trong PA QH mới: Hệ số tăng từ 13,7 lên 14,7 Tầng cao từ 30 lên 36 tầng Tăng 3.467 m2 sàn kinh doanh ~ tăng 19 căn, từ 833 lên 852, đồng thời Shop điều chỉnh thành 3 tầng. 2. Hiệu quả tài chính: Đơn giá xây dựng All-in vẫn giữ 21 tr/m2 (gồm VAT). Chi phí kinh doanh bán hàng 19%/Doanh thu. Giá bán căn hộ giảm từ 105 xuống còn 99 tr/m2 (gồm VAT), tương đương với giá 90 tr chưa VAT ~ 5 tỷ/căn 56 m2. Giá bán Shop giữ đơn giá tầng 1+2 vẫn 230 tr/m2, tầng 3 còn 110 tr/m2 => Đơn giá bình quân cho căn Shop 3 tầng còn 193 tr/m2 (gồm VAT), ~ 175 tr chưa VAT ~ 50,8 tỷ/căn 3 tầng 290 m2. Hiệu quả tài chính có cải thiện so với phương án gộp cũ (30 tầng nổi, hệ số 13,7 lần) như sau: Độ nhạy dự án thay đổi khi thay đổi giá mua dự án và giá bán căn hộ: Với đ"
BDS-MASTER-0177,theo các phân kỳ,no_map_link_matched,,,,,,batch_392.txt,"[] P.ĐT báo cáo anh Mr Mike1 -CEO, bảng FS Phú Quang cập nhật theo phương án NOTM thay thế NOXH: 1. Các giả định thay đổi trong bài tính: - Giá bán và chi phí được cập nhật: Giá bán tham chiếu theo báo cáo thị trường của P.RnD, chi phí tính tăng lên khoảng 10% để phù hợp với tốc độ trượt giá và tình hình xây dựng hiện tại - Tiền sử dụng đất: Bài tính tiền sử dụng đất cập nhật lại giá thị trường (lên khoảng 50tr/m2) để làm số liệu đầu vào, đồng thời tính toán lại theo quy hoạch mới của P.TKQH. P.ĐT đang giả định thời điểm công ty được giao đất và xác định nghĩa vụ tài chính đợt 2 vào năm 2027. Ngoài ra P.ĐT cũng đã ước tính số tiền đối tác phải đóng cho lần giao đất đợt 1 để lấy số khấu trừ cho tiền sử dụng đất đợt 2. - Quy hoạch: P.ĐT đang tính 2 phương án: PA1: NOXH được chuyển thành khu NOTM thấp tầng PA2: NOXH được chuyển thành khu NOTM cao tầng. - Bài toán kinh doanh: Định hướng P.ĐT"
BDS-MASTER-0470,thì 120 -130 ạ 31 là kích thước sao nhỉ by Admin 01,no_map_link_matched,2026-03-11,,,,,batch_199.txt,[2026-03-11] Admin 01 3/11/2026 12:00 PM Sao bưa nghe 150-170 mà nhỉ giá này là căn ở block đẹp Trung bình cả dự án thì 120 -130 ạ 31 là kích thước sao nhỉ by Admin 01
BDS-MASTER-0474,triển khai,no_map_link_matched,2023-10-19,,,,,batch_756.txt,"[2023-10-19] Huy M - IM 10/19/2023 2:29 PM KĐT gửi CEO Danh sách các dự án triển khai. Chi tiết theo báo cáo đính kèm: Message by Huy M - IM, has an attachment."
BDS-MASTER-0271,tại 02 Tây Thạnh,no_map_link_matched,,,"Mặt tiền đường Tây Thạnh (dài khoảng 65m, lòng đường 16m, vỉa hè mỗi bên 8m). Nằm trong bán kính TOD metro số 2 (chưa xác định chính xác có thuộc ranh đền bù của dự án TOD). Cập nhật sang tên cá nhân ông Phạm Công Danh t",,Tân Phú,batch_094.txt; batch_152.txt; batch_156.txt,"[] P.ĐT xin báo cáo Sếp Admin 01 về cập nhật thêm thông tin khu đất tại 02 Tây Thạnh, Tân Phú như sau: Diện tích đất : 11.221,7 m², đất ở lâu dài, mục đích sử dụng là đất sản xuất kinh doanh. Vị trí: Mặt tiền đường Tây Thạnh (dài khoảng 65m, lòng đường 16m, vỉa hè mỗi bên 8m). Nằm trong bán kính TOD metro số 2 (chưa xác định chính xác có thuộc ranh đền bù của dự án TOD). Cập nhật sang tên cá nhân ông Phạm Công Danh từ ngày 13/06/2006. Hiện Sacombank đang rao đấu giá xử lý nợ. Lịch sử các lần đưa ra đấu giá không thành: Cuối 2023 - Giữa 2024: Mức giá 508,56 tỷ đồng. Tháng 09/2024: Hạ xuống 483,13 tỷ đồng (giảm hơn 25 tỷ) Nửa đầu năm 2025 đến 2026: Đại hạ giá xuống mức 410 tỷ đồng (đơn giá đất khoảng 36,5 triệu/m²). Các rủi ro tiềm ẩn và hiện hữu đối với khu đất : Bẫy thuế TNCN và thủ tục hành chính: Quy chế đấu giá của Sacombank đẩy toàn bộ nghĩa vụ thuế chuyển nhượng (2% trên giá trị trú"
BDS-MASTER-0478,tại các tỉnh phía Bắc,no_map_link_matched,2023-04-17,,,,,batch_898.txt,[2023-04-17] Huy M - IM 4/17/2023 2:26 PM K.ĐT trình CEO Tuan Tran-CEO kế hoạch mới cho công tác khảo sát các dự án tại các tỉnh phía Bắc: image by Huy M - IM
BDS-MASTER-0397,và thị trường khu vực,no_map_link_matched,,,,,,batch_191.txt,"[] Dạ sau khi trao đổi với anh về hiện trạng dự án và thị trường khu vực, P.ĐT có trao đổi với các phòng ban liên quan, hiện P.RD vừa đề xuất lại phương án kinh doanh mới và P.QH đang binh phương án mới phù hợp với quy mô dân số và phương án P.RD đề xuất. Cả 2 phòng đang triển khai song song, sau khi có báo cáo thị trường và phương án QH mới Em sẽ chạy lại FS và báo cáo liền ạ"
BDS-MASTER-0480,vào list theo dõi,no_map_link_matched,2024-06-02,,,,,batch_684.txt,[2024-06-02] Huy M - IM 6/2/2024 9:36 AM Hồi đó mình tính fs là khoảng tháng 8 9/2022 thì thị trường đang nóng sốt à Sau vụ VTP xảy ra thì đối tác có chào lại mình là 850. Team đã có báo cáo lại Tuấn và sau đó đưa dự án vào list theo dõi
BDS-MASTER-0482,à Begin quote,no_map_link_matched,2025-04-11,,,,,batch_459.txt,"[2025-04-11] Huy M - IM 4/11/2025 5:29 PM https://momento360.com/e/u/1af179f2a5e34df980e8fca850113bfa?utm_campaign=embed&utm_source=other&heading=0&pitch=0&field-of-view=75&size=medium&display-plan=true Hiện trạng dự án à Begin quote, Huy Mai-PTDT, 4/11/2025 5:28 P... by Unknown User"
